SLOCStandard	McCabe	Mcclure	Readability	MaintainabilityIndex	file
1,1	1,1	0,0	0.9533786773681641,0.9533786773681641	153.63165283203125,153.63165283203125	5027.json
6,6,6	2,2,2	2,2,2	0.5050333142280579,0.5050333142280579,0.5050333142280579	115.63639831542969,115.63639831542969,115.63639831542969	13721.json
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0.002441935706883669,0.002441935706883669,0.002773290267214179,0.002441935706883669,0.00264734192751348,0.0025581377558410168,0.002441935706883669,0.00264734192751348,0.002305413829162717,0.002773290267214179,0.0024719343055039644,0.0023027085699141026,0.0023027085699141026,0.002773290267214179,0.0024151350371539593,0.002198081696406007,0.002441935706883669,0.00264734192751348,0.0025581377558410168,0.0025581377558410168,0.0025581377558410168,0.0024993650149554014,0.0020028497092425823,0.0020028497092425823	127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594,127.02415466308594	29928.json
11,11,11	4,4,4	7,7,7	0.4278671145439148,0.42070066928863525,0.42070066928863525	100.03251647949219,100.14389038085938,100.14389038085938	2535.json
7,7,7	2,2,2	2,2,2	0.28022778034210205,0.28022778034210205,0.28022778034210205	115.62542724609375,115.62542724609375,115.62542724609375	12970.json
5,5	1,1	0,0	0.964836597442627,0.964836597442627	118.5968017578125,118.5968017578125	6109.json
3,3,3	1,1,1	0,0,0	0.1637258529663086,0.1637258529663086,0.1637258529663086	132.4454345703125,132.4454345703125,132.4454345703125	5615.json
9,9,9,9,9,9	3,3,3,3,3,3	7,7,7,7,7,7	0.3846718966960907,0.518444299697876,0.518444299697876,0.4438280463218689,0.4438280463218689,0.4438280463218689	108.10425567626953,108.10425567626953,108.10425567626953,108.10425567626953,108.10425567626953,108.10425567626953	3377.json
3,3,3	1,1,1	0,0,0	0.5193129181861877,0.5193129181861877,0.5193129181861877	130.85629272460938,130.85629272460938,130.85629272460938	33196.json
5,5,5	1,1,1	0,0,0	0.06906494498252869,0.06906494498252869,0.06906494498252869	119.67438507080078,119.67438507080078,119.67438507080078	733.json
173,173,175,179,180,180	33,33,34,36,36,36	60,60,65,69,69,69	0.0,0.0,0.0,0.0,0.0,0.0	34.85722351074219,34.81700897216797,34.273616790771484,33.34035110473633,33.250099182128906,33.250099182128906	6934.json
3	1	0	0.6491845846176147	131.9385528564453	18171.json
3,3,3	1,1,1	0,0,0	0.9076341986656189,0.9076341986656189,0.9076341986656189	133.59722900390625,133.59722900390625,133.59722900390625	21517.json
3,3,3	1,1,1	0,0,0	0.8800860643386841,0.8800860643386841,0.8800860643386841	131.75106811523438,131.75106811523438,131.75106811523438	7798.json
3,3,3	1,1,1	0,0,0	0.9076341986656189,0.9076341986656189,0.9076341986656189	133.59722900390625,133.59722900390625,133.59722900390625	16015.json
8,8	3,3	5,5	0.1265358030796051,0.1265358030796051	108.05906677246094,108.05906677246094	2106.json
8,8,8	3,3,3	3,3,3	0.3718283772468567,0.3718283772468567,0.3718283772468567	108.9604263305664,108.9604263305664,108.9604263305664	20445.json
3	1	0	0.0015561801847070456	127.33940887451172	36719.json
3,3,3	1,1,1	0,0,0	2.2845996136311442E-4,2.2845996136311442E-4,2.2845996136311442E-4	127.02415466308594,127.02415466308594,127.02415466308594	25987.json
6,6	3,3	2,2	0.903782308101654,0.903782308101654	114.87508392333984,114.87508392333984	2353.json
3	1	0	0.5193129181861877	130.85629272460938	22824.json
37,37,40,40,40	10,10,10,10,10	12,12,12,12,12	0.002475314075127244,0.0016698072431609035,0.001478818478062749,0.0014860392548143864,0.0014860392548143864	72.31932067871094,72.31932067871094,70.73297882080078,70.71221923828125,70.71221923828125	45.json
7,7,7	2,2,2	2,2,2	0.8352999687194824,0.8352999687194824,0.8352999687194824	115.62542724609375,115.62542724609375,115.62542724609375	8846.json
8,8,8	3,3,3	3,3,3	0.3463427722454071,0.3463427722454071,0.3463427722454071	108.9604263305664,108.9604263305664,108.9604263305664	31525.json
3	1	0	0.537638783454895	130.85629272460938	16632.json
3,3	1,1	0,0	0.7290665507316589,0.7290665507316589	130.18594360351562,130.18594360351562	3502.json
22,22	4,4	6,6	0.013140616938471794,0.013140616938471794	86.0302505493164,86.0302505493164	3910.json
3	1	0	0.5193129181861877	130.85629272460938	19466.json
7,7,7	2,2,2	2,2,2	0.5498205423355103,0.5498205423355103,0.5498205423355103	115.62542724609375,115.62542724609375,115.62542724609375	14263.json
