SLOCStandard	McCabe	Mcclure	Readability	MaintainabilityIndex	file
3,5,4	1,1,1	0,0,0	0.7718334197998047,0.933012068271637,0.9425482153892517	131.75106811523438,120.63774108886719,126.19583892822266	10078.json
6	2	2	0.8371543884277344	117.77888488769531	3825.json
13,14,16,16,16	4,4,4,4,4	11,10,10,10,10	0.6185004711151123,0.6088738441467285,0.5700162649154663,0.47519609332084656,0.4714142382144928	96.28628540039062,95.08573150634766,92.52772521972656,92.00836944580078,92.12631225585938	2496.json
3,3	1,1	0,0	0.7100304365158081,0.6980151534080505	131.43582153320312,131.43582153320312	2609.json
8,8,8,8,8	2,2,2,2,2	4,4,5,5,4	0.8150273561477661,0.7875738143920898,0.7890785932540894,0.7875738143920898,0.7695631980895996	109.326904296875,109.326904296875,109.326904296875,109.326904296875,109.56880950927734	2993.json
38,28,31,33,32,32,33,36,40,46,42,43,55,48,48,47,48,51,50,53,54,57,62,72,34,31,31,31,29	6,5,6,6,6,6,6,7,8,9,8,8,10,9,9,9,9,10,10,10,10,10,11,12,8,8,8,8,8	12,9,11,11,11,11,11,15,20,22,20,20,22,20,20,20,20,22,22,22,22,24,29,36,20,21,19,19,18	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7037145153153688E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3732157822232693E-4,0.001463667955249548,0.002094384515658021,0.0018368109595030546,0.002487004501745105	72.62147521972656,79.45964050292969,77.13514709472656,75.52864074707031,76.3515853881836,76.25703430175781,75.82946014404297,73.70088958740234,71.14501190185547,68.1017074584961,70.36347198486328,69.71043395996094,64.90580749511719,67.27263641357422,67.29198455810547,67.83087921142578,67.4520034790039,65.99305725097656,66.43411254882812,65.17438507080078,64.72059631347656,63.38028335571289,61.38555145263672,58.14402770996094,74.52306365966797,77.07013702392578,77.56260681152344,77.40190887451172,79.20626068115234	5213.json
5	2	2	0.6517341136932373	120.6200180053711	2065.json
36,33,33,3	11,11,11,1	19,19,19,0	0.0,0.0,0.0,0.0011928044259548187	73.92596435546875,75.87549591064453,75.87549591064453,128.4090576171875	4575.json
9,8,3,3,3	2,2,2,2,2	2,2,2,2,2	0.4308435022830963,0.6727204918861389,0.9126767516136169,0.7956013083457947,0.7990754842758179	107.40188598632812,110.9759521484375,127.90887451171875,127.20789337158203,126.96728515625	9039.json
3,3	1,1	0,0	0.9459834098815918,0.7268842458724976	132.086669921875,130.85629272460938	1542.json
