SLOCStandard	McCabe	Mcclure	Readability	MaintainabilityIndex	file
8,8,8,8,3	1,1,1,1,1	0,0,0,0,0	0.6121446490287781,0.6121446490287781,0.6121446490287781,0.6121446490287781,0.8667575716972351	109.59934997558594,109.59934997558594,109.59934997558594,109.59934997558594,131.9385528564453	11839.json
3,3	1,1	0,0	0.12339534610509872,0.06225758045911789	130.45266723632812,129.81976318359375	19009.json
3,3	1,1	0,0	0.6909094452857971,0.6909094452857971	129.93223571777344,129.93223571777344	3077.json
3	1	0	2.3251783568412066E-4	126.2267074584961	19990.json
3,3	1,1	0,0	4.011941491626203E-4,0.01451834011822939	127.01653289794922,127.76728820800781	20113.json
17,31	4,8	8,15	0.004285190720111132,0.0	92.04791259765625,77.90267944335938	17587.json
7	2	2	0.059246726334095	110.88778686523438	15736.json
3	1	0	2.0693455007858574E-4	126.48982238769531	7674.json
10,10,10,10,10,10,10,10,19,19	2,2,2,2,2,2,2,2,3,3	2,2,2,2,2,2,2,2,4,4	0.0024191474076360464,0.0024191474076360464,0.0024191474076360464,0.005214282777160406,0.0032472715247422457,0.02208278886973858,0.02208278886973858,0.023927057161927223,0.007575899828225374,0.004276033956557512	102.9811782836914,102.9811782836914,102.9811782836914,103.56411743164062,103.28715515136719,103.9950180053711,103.9950180053711,103.9950180053711,90.92583465576172,90.5533447265625	12808.json
35,32,32,32,32	5,5,5,5,5	4,4,4,4,4	0.0,3.4900481114163995E-4,3.9666442899033427E-4,3.8631242932751775E-4,3.046952188014984E-4	75.31073760986328,77.53402709960938,77.55049133300781,77.62914276123047,77.62914276123047	19168.json
7,7,7	1,2,2	0,2,2	0.015107582323253155,0.004410700872540474,0.004369194153696299	110.88229370117188,108.88052368164062,108.88052368164062	12458.json
6,6	2,2	2,2	0.3909229636192322,0.3909229636192322	116.13532257080078,116.13532257080078	18578.json
3,3,5,5,5	1,1,2,2,2	0,0,2,2,2	0.06768538057804108,0.06518356502056122,0.07048454135656357,0.03459540382027626,0.03459540382027626	127.94110107421875,127.94110107421875,117.72132873535156,117.11275482177734,117.11275482177734	5525.json
8,8	2,2	2,2	0.09494238346815109,0.09500519931316376	107.1727066040039,107.03741455078125	20014.json
3,3	1,1	0,0	0.7541322112083435,0.7529940009117126	130.45266723632812,130.45266723632812	15674.json
3	1	0	0.01874662935733795	126.2772445678711	16461.json
3	1	0	0.8231300711631775	130.99049377441406	7153.json
5,5	1,1	0,0	0.2308640480041504,0.2308640480041504	120.85002136230469,120.85002136230469	11084.json
5,5,5	1,1,1	0,0,0	0.08554097265005112,0.011080480180680752,0.002237351844087243	117.8196792602539,116.75787353515625,116.20380401611328	1726.json
3,3	1,1	0,0	0.2155710905790329,0.2155710905790329	131.91592407226562,131.91592407226562	6475.json
8	2	0	0.01834837906062603	108.03524780273438	3168.json
3,3,3,3	1,1,1,1	0,0,0,0	0.9630380868911743,0.9630380868911743,0.9630380868911743,0.9630380868911743	132.61029052734375,132.61029052734375,132.61029052734375,132.61029052734375	5051.json
11,17,19,38,38,37,37,37,38,39,38,31,31,31,31,36,38,38,38	3,3,4,10,10,8,8,8,8,8,8,6,6,6,6,6,8,8,8	2,2,4,13,13,11,11,11,11,11,11,9,9,9,9,10,11,11,11	0.012348392978310585,0.0029496503993868828,0.009278661571443081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	99.15064239501953,90.61743927001953,88.12540435791016,71.55458068847656,71.55458068847656,72.65782165527344,72.65782165527344,72.7455825805664,71.97235107421875,71.08256530761719,71.72940826416016,76.22203826904297,76.22203826904297,76.22203826904297,76.22203826904297,73.30767059326172,71.44405364990234,71.44405364990234,71.4571533203125	6042.json
8	2	2	0.019187934696674347	105.81442260742188	7766.json
4	1	0	0.10665471851825714	125.64796447753906	20706.json
14,44,50,47,24,24,24,41,41,52,52,52,52,70,70	4,12,14,14,7,7,7,11,11,12,12,12,12,16,15	3,15,18,18,8,8,8,16,16,17,17,17,17,19,19	0.0035586317535489798,0.0,0.0,0.0,3.5294416011311114E-4,3.57362994691357E-4,2.470730687491596E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	94.46894073486328,68.85041809082031,64.98068237304688,66.57411193847656,83.83248138427734,83.75999450683594,83.57190704345703,70.86072540283203,70.86072540283203,65.44803619384766,65.44803619384766,65.44803619384766,65.46507263183594,57.56117248535156,57.7789192199707	22258.json
13,13	2,2	0,0	0.14806506037712097,0.14806506037712097	97.50773620605469,97.50773620605469	12674.json
3	1	0	0.5897302627563477	131.28770446777344	18523.json
7,6,6,8,6,6,8,3	2,2,2,2,2,2,2,1	2,2,2,2,2,2,2,0	0.8188385367393494,0.8711761236190796,0.8711761236190796,0.592988908290863,0.7707419395446777,0.6671584248542786,0.7870592474937439,1.4456942153628916E-4	111.98572540283203,114.35456085205078,114.35456085205078,110.16349029541016,116.9500732421875,116.48211669921875,110.10726928710938,127.94976043701172	17042.json
3,3,3,3	1,1,1,1	0,0,0,0	0.07578407973051071,0.07578407973051071,0.07578407973051071,0.07578407973051071	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	22782.json
2	1	0	0.9197023510932922	140.82913208007812	12485.json
34,33,27,24,43,43,43,47,47,39,39,33	7,6,4,4,8,8,8,8,8,7,7,6	17,15,11,11,16,16,16,16,16,11,11,11	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	73.56964874267578,74.37696838378906,79.51129913330078,81.83976745605469,68.08663940429688,68.08663940429688,67.9220199584961,66.30683135986328,66.27786254882812,70.18633270263672,70.15373229980469,74.22370147705078	2973.json
16,20	4,5	4,6	0.006566178053617477,4.5856006909161806E-4	90.78170013427734,85.80537414550781	13333.json
5,5	2,2	2,2	0.9539175033569336,0.9539175033569336	120.52021789550781,120.52021789550781	16046.json
15,14,14,14,14,14,14,14	5,5,5,5,5,5,5,5	5,5,5,5,5,5,5,5	0.016470447182655334,0.005845094099640846,0.005798413418233395,0.005810848902910948,0.005845094099640846,0.0037845144979655743,0.0037466343492269516,0.005567928776144981	92.69766235351562,93.62793731689453,93.62793731689453,93.62793731689453,93.62793731689453,93.41792297363281,93.41792297363281,93.62793731689453	4857.json
38	11	15	0.0	72.7558364868164	13114.json
12,5,6,8,8	1,2,2,3,3	0,0,0,2,2	0.0,0.09079224616289139,0.03416465222835541,0.011029809713363647,0.010748405009508133	97.97714233398438,119.26190948486328,114.47814178466797,108.11576080322266,108.1728286743164	10138.json
4	1	0	0.513908863067627	121.04227447509766	10283.json
6,7,10,13,11	1,1,2,2,2	0,0,2,2,2	0.016025565564632416,0.014622794464230537,0.015989236533641815,0.0048341574147343636,0.019717957824468613	111.92786407470703,108.66527557373047,101.74071502685547,95.86457061767578,99.6954574584961	19364.json
3	1	0	0.5496099591255188	134.26058959960938	17238.json
3,3	1,1	0,0	0.16125014424324036,0.09154489636421204	129.81976318359375,129.0215301513672	8068.json
1,3	1,1	0,0	0.9957629442214966,0.9643725752830505	150.978515625,133.18099975585938	16069.json
3,3,3	1,1,1	0,0,0	0.12236548215150833,0.12236548215150833,0.12236548215150833	128.50894165039062,128.50894165039062,128.50894165039062	4897.json
