MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
519.json	lombok.javac.JavacTreeMaker.invoke(lombok.javac.JavacTreeMaker.MethodId<J>, java.lang.Object...)	noCall	noCall	true	1812
1597.json	lombok.javac.apt.Javac6BaseFileObjectWrapper.delete()	noCall	noCall	true	2748
2126.json	lombok.core.handlers.InclusionExclusionUtils.Included.getNode()	1175.json,2132.json,2131.json,1180.json,2133.json	lombok.javac.handlers.HandleToString.createToString(lombok.javac.JavacNode, java.util.Collection<lombok.core.handlers.InclusionExclusionUtils.Included<lombok.javac.JavacNode, lombok.ToString.Include>>, boolean, boolean, lombok.core.handlers.HandlerUtil.FieldAccess, com.sun.tools.javac.tree.JCTree),lombok.core.handlers.InclusionExclusionUtils.Anonymous-1874e6d6-cabd-4b84-8672-16311505dfb1.compare(lombok.core.handlers.InclusionExclusionUtils.Included<L, lombok.ToString.Include>, lombok.core.handlers.InclusionExclusionUtils.Included<L, lombok.ToString.Include>),lombok.core.handlers.InclusionExclusionUtils.handleIncludeExcludeMarking(java.lang.Class<I>, java.lang.String, java.lang.Class<? extends java.lang.annotation.Annotation>, lombok.core.LombokNode<A, L, N>, lombok.core.AnnotationValues<?>, lombok.core.LombokNode<A, L, N>, boolean),lombok.javac.handlers.HandleEqualsAndHashCode.createHashCode(lombok.javac.JavacNode, java.util.List<lombok.core.handlers.InclusionExclusionUtils.Included<lombok.javac.JavacNode, lombok.EqualsAndHashCode.Include>>, boolean, lombok.core.handlers.HandlerUtil.FieldAccess, com.sun.tools.javac.tree.JCTree),lombok.core.handlers.InclusionExclusionUtils.handleToStringMarking(lombok.core.LombokNode<A, L, N>, lombok.core.AnnotationValues<lombok.ToString>, lombok.core.LombokNode<A, L, N>)	false	58
1588.json	lombok.javac.apt.Javac6BaseFileObjectWrapper.isNameCompatible(java.lang.String, javax.tools.JavaFileObject.Kind)	noCall	noCall	true	2738
1967.json	lombok.core.configuration.ConfigurationKey.checkName(java.lang.String)	noCall	noCall	true	1665
502.json	lombok.javac.JavacTreeMaker.getUnderlyingTreeMaker()	noCall	noCall	true	1810
375.json	com.sun.tools.javac.util.Context.get(com.sun.tools.javac.util.Context.Key<T>)	noCall	noCall	true	2522
831.json	lombok.installer.eclipse.StandardProductDescriptor.getDirectoryName()	noCall	noCall	true	572
2078.json	lombok.core.debug.HistogramTracker.printReport(int, long[])	2077.json,2076.json	lombok.core.debug.HistogramTracker.end(long),lombok.core.debug.HistogramTracker.Anonymous-919355c2-eb2b-4e37-975e-2727ec144c35.run()	true	1421
2109.json	lombok.core.handlers.HandlerUtil.removePrefix(java.lang.CharSequence, java.util.List<java.lang.String>)	2801.json,2119.json,2114.json,1265.json	lombok.eclipse.handlers.EclipseHandlerUtil.removePrefixFromField(lombok.eclipse.EclipseNode),lombok.core.handlers.HandlerUtil.toAllAccessorNames(lombok.core.AST<?, ?, ?>, lombok.core.AnnotationValues<lombok.experimental.Accessors>, java.lang.CharSequence, boolean, java.lang.String, java.lang.String, boolean),lombok.core.handlers.HandlerUtil.toAccessorName(lombok.core.AST<?, ?, ?>, lombok.core.AnnotationValues<lombok.experimental.Accessors>, java.lang.CharSequence, boolean, java.lang.String, java.lang.String, boolean),lombok.javac.handlers.JavacHandlerUtil.removePrefixFromField(lombok.javac.JavacNode)	true	2303
89.json	com.sun.tools.javac.main.Arguments.getDeferredFileManagerOptions()	289.json	lombok.delombok.Delombok.delombok()	true	224
613.json	lombok.core.SpiLoadUtil.Anonymous-a92272b2-956c-4edc-a2d5-6ee7339831c7.next()	noCall	noCall	true	3301
1551.json	lombok.javac.JavacResolution.EnvFinder.copyAt()	1558.json	lombok.javac.JavacResolution.resolveMethodMember(lombok.javac.JavacNode)	true	2808
1493.json	lombok.javac.handlers.JavacSingularsRecipes.SingularData.getTargetFqn()	1421.json,null,null	lombok.javac.handlers.singulars.JavacGuavaSingularizer.getSimpleTargetTypeName(lombok.javac.handlers.JavacSingularsRecipes.SingularData),lombok.javac.handlers.singulars.JavacJavaUtilSingularizer.createJavaUtilSetMapInitialCapacitySwitchStatements(lombok.javac.JavacTreeMaker, lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode, boolean, java.lang.String, java.lang.String, java.lang.String, com.sun.tools.javac.tree.JCTree, java.lang.String),lombok.javac.handlers.singulars.JavacJavaUtilSingularizer.createJavaUtilSimpleCreationAndFillStatements(lombok.javac.JavacTreeMaker, lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode, boolean, boolean, boolean, boolean, java.lang.String, com.sun.tools.javac.tree.JCTree, java.lang.String)	false	1283
2079.json	lombok.core.debug.DebugSnapshot.ownerName()	2080.json	lombok.core.debug.DebugSnapshot.shortToString()	true	2550
1893.json	lombok.core.configuration.ConfigurationDataType.isEnum(java.lang.reflect.Type)	1889.json	lombok.core.configuration.ConfigurationDataType.toDataType(java.lang.Class<? extends lombok.core.configuration.ConfigurationKey<?>>)	true	1665
525.json	lombok.javac.JavacTreeMaker.Import(com.sun.tools.javac.tree.JCTree, boolean)	noCall	noCall	true	1812
1273.json	lombok.javac.handlers.JavacHandlerUtil.toJavacModifier(lombok.AccessLevel)	null,null,1135.json	lombok.javac.handlers.HandleFieldNameConstants.createFieldNameConstantsForField(lombok.AccessLevel, java.lang.String, java.lang.String, lombok.javac.JavacNode, lombok.javac.JavacNode, boolean),lombok.javac.handlers.HandleConstructor.createStaticConstructor(java.lang.String, lombok.AccessLevel, lombok.javac.JavacNode, com.sun.tools.javac.util.List<lombok.javac.JavacNode>, com.sun.tools.javac.tree.JCTree),lombok.javac.handlers.HandleFieldDefaults.setFieldDefaultsForField(lombok.javac.JavacNode, lombok.AccessLevel, boolean)	false	3313
1312.json	lombok.javac.handlers.JavacHandlerUtil.findAnnotations(lombok.javac.JavacNode, java.util.regex.Pattern)	1075.json,null	lombok.javac.handlers.HandleConstructor.findFields(lombok.javac.JavacNode, boolean),lombok.javac.handlers.HandleConstructor.createStaticConstructor(java.lang.String, lombok.AccessLevel, lombok.javac.JavacNode, com.sun.tools.javac.util.List<lombok.javac.JavacNode>, com.sun.tools.javac.tree.JCTree)	false	3267
506.json	lombok.javac.JavacTreeMaker.SchroedingerType.equals(java.lang.Object)	null,515.json,1570.json	lombok.javac.Javac.createVoidType(com.sun.tools.javac.code.Symtab, lombok.javac.JavacTreeMaker.TypeTag),lombok.javac.JavacTreeMaker.TreeTag.isPrefixUnaryOp(),lombok.javac.JavacResolution.typeToJCTree0(com.sun.tools.javac.code.Type, lombok.javac.JavacAST, boolean, boolean)	false	1810
1239.json	lombok.javac.handlers.JavacHandlerUtil.nodeHasDeprecatedFlag(com.sun.tools.javac.tree.JCTree)	145.json,null	lombok.delombok.DocCommentIntegrator.CommentAttacher_8.Anonymous-510d20d2-0011-4f8a-af36-9fc4d0bb2377.isDeprecated(),lombok.delombok.DocCommentIntegrator.CommentAttacher_8.attach(com.sun.tools.javac.tree.JCTree, java.lang.String, java.lang.Object)	true	1750
1829.json	lombok.core.AgentLauncher.AgentInfo.problem(java.lang.Throwable, java.lang.instrument.Instrumentation)	1827.json	lombok.core.AgentLauncher.runAgents(java.lang.String, java.lang.instrument.Instrumentation, boolean, java.lang.Class<?>)	true	3132
2379.json	lombok.eclipse.EclipseASTVisitor.Printer.forcePrint(java.lang.String, java.lang.Object...)	2380.json	lombok.eclipse.EclipseASTVisitor.Printer.print(java.lang.String, java.lang.Object...)	true	3317
426.json	lombok.javac.java8.CommentCollectingParserFactory.newParser(java.lang.CharSequence, boolean, boolean, boolean)	noCall	noCall	true	1794
838.json	lombok.installer.eclipse.StandardProductDescriptor.getIdeIcon()	noCall	noCall	true	572
1995.json	lombok.core.configuration.StringConfigurationSource.Anonymous-4521b9db-2177-4cba-a484-8bf9bd11cec2.set(lombok.core.configuration.ConfigurationKey<?>, java.lang.Object, java.lang.String, int)	noCall	noCall	true	1631
853.json	com.sun.tools.javac.code.Attribute.Compound.getAnnotationType()	noCall	noCall	true	224
105.json	lombok.delombok.DelombokApp.Anonymous-d8789571-0008-4545-9871-4a5539121b66.getResources(java.lang.String)	noCall	noCall	true	3147
1823.json	lombok.Lombok.sneakyThrow0(java.lang.Throwable)	1822.json	lombok.Lombok.sneakyThrow(java.lang.Throwable)	true	3320
102.json	lombok.delombok.DelombokApp.Anonymous-ad706548-1b2c-47f6-977d-332f2462b70d.getResource(java.lang.String)	noCall	noCall	true	3147
932.json	lombok.bytecode.SneakyThrowsRemover.SneakyThrowsRemoverVisitor.visitMethodInsn(int, java.lang.String, java.lang.String, java.lang.String, boolean)	noCall	noCall	true	2900
120.json	lombok.delombok.ant.Tasks.Format.toString()	noCall	noCall	true	1672
1412.json	lombok.javac.handlers.singulars.JavacGuavaTableSingularizer.getAddMethodName()	noCall	noCall	true	967
272.json	lombok.delombok.Delombok.setSourcepath(java.lang.String)	261.json	lombok.delombok.Delombok.main(java.lang.String[])	true	2808
815.json	lombok.installer.eclipse.EclipseProductLocationProvider.DirectoryFinder.recurseDirectory0(java.util.List<lombok.installer.IdeLocation>, java.util.List<lombok.installer.CorruptedIdeLocationException>, java.io.File, int, boolean)	814.json,815.json	lombok.installer.eclipse.EclipseProductLocationProvider.DirectoryFinder.recurseDirectory(java.util.List<lombok.installer.IdeLocation>, java.util.List<lombok.installer.CorruptedIdeLocationException>, java.io.File),lombok.installer.eclipse.EclipseProductLocationProvider.DirectoryFinder.recurseDirectory0(java.util.List<lombok.installer.IdeLocation>, java.util.List<lombok.installer.CorruptedIdeLocationException>, java.io.File, int, boolean)	true	2613
735.json	lombok.installer.InstallerGUI.buildJavacArea()	noCall	noCall	true	3294
471.json	lombok.javac.java7.CommentCollectingScannerFactory.newScanner(char[], int, boolean)	470.json	lombok.javac.java7.CommentCollectingScannerFactory.newScanner(java.lang.CharSequence, boolean)	true	3149
2804.json	lombok.eclipse.handlers.EclipseHandlerUtil.fieldExists(java.lang.String, lombok.eclipse.EclipseNode)	2939.json	lombok.eclipse.handlers.HandleSynchronized.createLockField(lombok.core.AnnotationValues<lombok.Synchronized>, lombok.eclipse.EclipseNode, boolean, boolean)	false	3308
36.json	com.sun.tools.javac.code.Symbol.VarSymbol.getConstantValue()	noCall	noCall	true	225
1599.json	lombok.javac.apt.Javac6BaseFileObjectWrapper.getNestingKind()	noCall	noCall	true	2738
645.json	lombok.core.LombokImmutableList.equals(java.lang.Object)	noCall	noCall	true	1934
357.json	lombok.website.CompileChangelog.buildEdge(java.lang.String)	352.json,351.json	lombok.website.CompileChangelog.getHtmlForEdge(java.io.File, java.lang.String),lombok.website.CompileChangelog.main(java.lang.String[])	true	3123
1764.json	lombok.javac.JavacAST.buildCompilationUnit(com.sun.tools.javac.tree.JCTree.JCCompilationUnit)	1763.json	lombok.javac.JavacAST.buildTree(com.sun.tools.javac.tree.JCTree, lombok.core.AST.Kind)	true	3311
720.json	lombok.installer.Installer.printHeadlessInfo()	717.json,716.json	lombok.installer.Installer.guiInstaller(),lombok.installer.Installer.Anonymous-4b374621-ad55-40c1-be65-c63f853c4c72.run()	true	3294
333.json	lombok.website.WebsiteMaker.buildWebsite()	325.json	lombok.website.WebsiteMaker.buildAll(java.lang.String, java.lang.String, java.lang.String, java.lang.String)	true	408
2518.json	lombok.eclipse.handlers.HandleUtilityClass.createPrivateDefaultConstructor(lombok.eclipse.EclipseNode, lombok.eclipse.EclipseNode)	2517.json	lombok.eclipse.handlers.HandleUtilityClass.changeModifiersAndGenerateConstructor(lombok.eclipse.EclipseNode, lombok.eclipse.EclipseNode)	true	1255
520.json	lombok.javac.JavacTreeMaker.invokeAny(java.lang.Object, lombok.javac.JavacTreeMaker.MethodId<J>, java.lang.Object...)	514.json	lombok.javac.JavacTreeMaker.TreeTag.getOperatorPrecedenceLevel()	true	1812
1692.json	lombok.javac.apt.LombokProcessor.Anonymous-f47332a4-2533-42eb-9bbb-a9f886d5cf03.setDefaultAssertionStatus(boolean)	noCall	noCall	true	2841
641.json	lombok.core.LombokImmutableList.Anonymous-6fa1f363-4a48-4a48-9e4d-9fbcc54be723.next()	noCall	noCall	true	1934
2081.json	lombok.core.debug.DebugSnapshot.toString()	noCall	noCall	false	2550
1538.json	lombok.javac.CapturingDiagnosticListener.CompilerMessage.hashCode()	noCall	noCall	true	2086
865.json	lombok.launch.AnnotationProcessorHider.AnnotationProcessor.init(javax.annotation.processing.ProcessingEnvironment)	noCall	noCall	true	1357
899.json	lombok.bytecode.ClassFileMetaData.containsStringConstant(java.lang.String)	noCall	noCall	true	2897
491.json	lombok.javac.java6.CommentCollectingScanner.determineEndConnection(int)	490.json	lombok.javac.java6.CommentCollectingScanner.processComment(com.sun.tools.javac.parser.Scanner.CommentStyle)	true	3144
1596.json	lombok.javac.apt.Javac6BaseFileObjectWrapper.getLastModified()	noCall	noCall	true	2738
1500.json	lombok.javac.handlers.JavacSingularsRecipes.JavacSingularizer.checkForAlreadyExistingNodesAndGenerateError(lombok.javac.JavacNode, lombok.javac.handlers.JavacSingularsRecipes.SingularData)	noCall	noCall	false	1268
829.json	lombok.installer.eclipse.StandardProductDescriptor.getUnixAppName()	noCall	noCall	true	1948
629.json	lombok.core.LombokImmutableList.copyOf(T[])	noCall	noCall	true	1310
2427.json	lombok.eclipse.handlers.HandleConstructor.prefixWith(char[], char[])	noCall	noCall	false	9
11.json	com.sun.tools.javac.code.Symbol.isLocal()	1570.json	lombok.javac.JavacResolution.typeToJCTree0(com.sun.tools.javac.code.Type, lombok.javac.JavacAST, boolean, boolean)	true	225
586.json	lombok.javac.JavacTreeMaker.Annotations(com.sun.tools.javac.util.List<com.sun.tools.javac.code.Attribute.Compound>)	noCall	noCall	true	1812
3043.json	lombok.launch.PatchFixesHider.PatchFixes.fixRetrieveIdentifierEndPosition(int, int)	noCall	noCall	true	2795
816.json	lombok.installer.eclipse.EclipseProductLocationProvider.DirectoryFinder.findEclipse(java.util.List<lombok.installer.IdeLocation>, java.util.List<lombok.installer.CorruptedIdeLocationException>, java.io.File)	812.json,815.json	lombok.installer.eclipse.EclipseProductLocationProvider.DirectoryFinder.findEclipse(java.util.List<lombok.installer.IdeLocation>, java.util.List<lombok.installer.CorruptedIdeLocationException>),lombok.installer.eclipse.EclipseProductLocationProvider.DirectoryFinder.recurseDirectory0(java.util.List<lombok.installer.IdeLocation>, java.util.List<lombok.installer.CorruptedIdeLocationException>, java.io.File, int, boolean)	true	3294
1541.json	lombok.javac.Javac8BasedLombokOptions.replaceWithDelombokOptions(com.sun.tools.javac.util.Context)	310.json	lombok.delombok.LombokOptionsFactory.LombokOptionCompilerVersion.createAndRegisterOptions(com.sun.tools.javac.util.Context)	true	2780
1499.json	lombok.javac.handlers.JavacSingularsRecipes.JavacSingularizer.makeMods(lombok.javac.JavacTreeMaker, lombok.javac.JavacNode, boolean)	noCall	noCall	false	476
85.json	com.sun.tools.javac.main.JavaCompiler.close()	289.json	lombok.delombok.Delombok.delombok()	true	225
2416.json	lombok.eclipse.handlers.HandleConstructor.findAllFields(lombok.eclipse.EclipseNode)	null	lombok.eclipse.handlers.HandleConstructor.noArgsConstructorExists(lombok.eclipse.EclipseNode)	false	2165
1964.json	lombok.core.configuration.ConfigurationKey.getType()	1948.json,1991.json,1910.json,1832.json	lombok.core.configuration.ConfigurationParser.parse(java.lang.CharSequence, java.lang.String, lombok.core.configuration.ConfigurationParser.Collector),lombok.core.configuration.BubblingConfigurationResolver.resolve(lombok.core.configuration.ConfigurationKey<T>),lombok.core.configuration.ConfigurationApp.generate(java.util.Collection<lombok.core.configuration.ConfigurationKey<?>>, boolean),lombok.core.LombokConfiguration.Anonymous-c3fa46d0-355f-4832-be65-3629d0fc4f21.resolve(lombok.core.configuration.ConfigurationKey<T>)	true	1665
1694.json	lombok.javac.apt.LombokProcessor.Anonymous-c56e3040-7a39-490a-9c9e-63be2498ddbe.setClassAssertionStatus(java.lang.String, boolean)	noCall	noCall	true	2841
394.json	lombok.javac.apt.Javac9BaseFileObjectWrapper.isNameCompatible(java.lang.String, javax.tools.JavaFileObject.Kind)	noCall	noCall	true	512
1408.json	lombok.javac.handlers.singulars.JavacGuavaMapSingularizer.getAddMethodName()	noCall	noCall	true	1268
1579.json	lombok.javac.FindTypeVarScanner.visitNoType(javax.lang.model.type.NoType, java.lang.Void)	noCall	noCall	true	2781
909.json	lombok.bytecode.ClassFileMetaData.getClassName()	noCall	noCall	true	2897
432.json	lombok.javac.Javac.setVersion(int)	431.json	lombok.javac.Javac.getJavaCompilerVersion()	true	154
70.json	com.sun.tools.javac.parser.Parser.Factory.newParser(com.sun.tools.javac.parser.Lexer, boolean, boolean)	noCall	noCall	true	1975
1532.json	lombok.javac.CapturingDiagnosticListener.report(javax.tools.Diagnostic<? extends javax.tools.JavaFileObject>)	noCall	noCall	true	2913
2893.json	lombok.eclipse.handlers.singulars.EclipseJavaUtilSingularizer.createJavaUtilSimpleCreationAndFillStatements(lombok.eclipse.handlers.EclipseSingularsRecipes.SingularData, lombok.eclipse.EclipseNode, boolean, boolean, boolean, boolean, java.lang.String, java.lang.String)	2892.json	lombok.eclipse.handlers.singulars.EclipseJavaUtilSingularizer.createJavaUtilSetMapInitialCapacitySwitchStatements(lombok.eclipse.handlers.EclipseSingularsRecipes.SingularData, lombok.eclipse.EclipseNode, boolean, java.lang.String, java.lang.String, java.lang.String, java.lang.String)	false	1273
2108.json	lombok.core.handlers.HandlerUtil.shouldReturnThis0(lombok.core.AnnotationValues<lombok.experimental.Accessors>, lombok.core.AST<?, ?, ?>)	null	lombok.javac.handlers.JavacHandlerUtil.shouldReturnThis(lombok.javac.JavacNode)	true	1633
3214.json	lombok.javac.disableCheckedExceptions.DisableCheckedExceptionsAgent.retTrue()	noCall	noCall	true	3190
2999.json	lombok.eclipse.HandlerLibrary.loadAnnotationHandlers(lombok.eclipse.HandlerLibrary)	2996.json	lombok.eclipse.HandlerLibrary.load()	true	3313
53.json	com.sun.tools.javac.parser.EndPosParser.compilationUnit()	486.json	lombok.javac.java6.CommentCollectingParser.compilationUnit()	true	2445
1111.json	lombok.javac.handlers.HandleSuperBuilder.generateAbstractBuildMethod(lombok.javac.JavacNode, java.lang.String, boolean, java.lang.String)	noCall	noCall	false	97
133.json	lombok.delombok.ant.Tasks.Delombok.setTo(java.io.File)	noCall	noCall	true	3147
1702.json	lombok.javac.apt.LombokProcessor.toUnit(javax.lang.model.element.Element)	1698.json	lombok.javac.apt.LombokProcessor.process(java.util.Set<? extends javax.lang.model.element.TypeElement>, javax.annotation.processing.RoundEnvironment)	true	3311
1456.json	lombok.javac.handlers.HandleGetter.findDelegatesAndRemoveFromField(lombok.javac.JavacNode)	noCall	noCall	false	2360
1576.json	lombok.javac.FindTypeVarScanner.subVisit(javax.lang.model.type.TypeMirror)	1583.json,1584.json,1586.json,1582.json,1585.json	lombok.javac.FindTypeVarScanner.visitDeclared(javax.lang.model.type.DeclaredType, java.lang.Void),lombok.javac.FindTypeVarScanner.visitTypeVariable(javax.lang.model.type.TypeVariable, java.lang.Void),lombok.javac.FindTypeVarScanner.visitExecutable(javax.lang.model.type.ExecutableType, java.lang.Void),lombok.javac.FindTypeVarScanner.visitArray(javax.lang.model.type.ArrayType, java.lang.Void),lombok.javac.FindTypeVarScanner.visitWildcard(javax.lang.model.type.WildcardType, java.lang.Void)	true	2780
17.json	com.sun.tools.javac.code.Symbol.getAnnotation(java.lang.Class<A>)	noCall	noCall	true	225
2961.json	lombok.eclipse.EclipseNode.isStatic()	noCall	noCall	true	58
1392.json	lombok.javac.handlers.singulars.JavacJavaUtilListSetSingularizer.listMethodsToBeGenerated(lombok.javac.handlers.JavacSingularsRecipes.SingularData, lombok.javac.JavacNode)	noCall	noCall	true	1267
2181.json	lombok.core.AST.getFileName()	2294.json,2242.json,1781.json	lombok.eclipse.EclipseAST.getAbsoluteFileLocation0(),lombok.core.LombokNode.getFileName(),lombok.javac.JavacAST.drill(com.sun.tools.javac.tree.JCTree)	true	3317
799.json	lombok.installer.eclipse.EclipseProductLocationProvider.create0(java.lang.String)	798.json	lombok.installer.eclipse.EclipseProductLocationProvider.create(java.lang.String)	true	3165
155.json	lombok.delombok.PrettyPrinter.endPos(com.sun.tools.javac.tree.JCTree)	164.json,159.json	lombok.delombok.PrettyPrinter.println(com.sun.tools.javac.tree.JCTree),lombok.delombok.PrettyPrinter.print(com.sun.tools.javac.tree.JCTree)	true	967
103.json	lombok.delombok.DelombokApp.Anonymous-5bf4fa8e-2718-4fad-b3de-cf326687064f.hasMoreElements()	noCall	noCall	true	3147
1582.json	lombok.javac.FindTypeVarScanner.visitArray(javax.lang.model.type.ArrayType, java.lang.Void)	noCall	noCall	true	2780
118.json	lombok.delombok.ant.Tasks.Format.hashCode()	noCall	noCall	true	1672
143.json	lombok.delombok.DocCommentIntegrator.CommentAttacher_8.Anonymous-41e87fd7-db43-4ee7-9e89-eb735770124e.getSourcePos(int)	noCall	noCall	true	1750
1114.json	lombok.javac.handlers.HandleSuperBuilder.generateBuilderFields(lombok.javac.JavacNode, java.util.List<lombok.javac.handlers.HandleSuperBuilder.BuilderFieldData>, com.sun.tools.javac.tree.JCTree)	noCall	noCall	true	97
2069.json	lombok.core.debug.AssertionLogger.generateProcessId()	noCall	noCall	true	1253
594.json	lombok.javac.CommentInfo.toString()	noCall	noCall	true	3149
2008.json	lombok.core.configuration.TypeName.equals(java.lang.Object)	noCall	noCall	true	1662
2485.json	lombok.eclipse.handlers.EclipseSingularsRecipes.SingularData.getSingularName()	noCall	noCall	false	1273
1584.json	lombok.javac.FindTypeVarScanner.visitTypeVariable(javax.lang.model.type.TypeVariable, java.lang.Void)	noCall	noCall	true	2781
1006.json	lombok.javac.JavacNode.getStartPos()	noCall	noCall	true	58
924.json	lombok.bytecode.PostCompilerApp.runApp(java.util.List<java.lang.String>)	noCall	noCall	true	2900
483.json	lombok.javac.java6.CommentCollectingScannerFactory.preRegister(com.sun.tools.javac.util.Context)	noCall	noCall	true	3149
862.json	lombok.launch.AnnotationProcessorHider.AnnotationProcessor.getSupportedOptions()	noCall	noCall	true	1357
897.json	lombok.bytecode.ClassFileMetaData.usesMethod(java.lang.String, java.lang.String)	953.json,956.json	lombok.bytecode.SneakyThrowsRemover.applyTransformations(byte[], java.lang.String, lombok.core.DiagnosticsReceiver),lombok.bytecode.PreventNullAnalysisRemover.applyTransformations(byte[], java.lang.String, lombok.core.DiagnosticsReceiver)	true	2897
962.json	lombok.javac.Javac6BasedLombokOptions.replaceWithDelombokOptions(com.sun.tools.javac.util.Context)	310.json	lombok.delombok.LombokOptionsFactory.LombokOptionCompilerVersion.createAndRegisterOptions(com.sun.tools.javac.util.Context)	true	2780
1418.json	lombok.javac.handlers.singulars.JavacGuavaSetListSingularizer.getArgumentSuffixes()	noCall	noCall	true	1268
861.json	lombok.launch.Agent.runLauncher(java.lang.String, java.lang.instrument.Instrumentation, boolean)	860.json,859.json	lombok.launch.Agent.premain(java.lang.String, java.lang.instrument.Instrumentation),lombok.launch.Agent.agentmain(java.lang.String, java.lang.instrument.Instrumentation)	true	1357
2105.json	lombok.core.handlers.HandlerUtil.shouldAddGenerated(lombok.core.LombokNode<?, ?, ?>)	noCall	noCall	false	551
148.json	lombok.delombok.FormatPreferenceScanner.tryEasy(lombok.delombok.FormatPreferences, boolean)	153.json,151.json,152.json	lombok.delombok.FormatPreferenceScanner.scan(lombok.delombok.FormatPreferences, java.io.Reader),lombok.delombok.FormatPreferenceScanner.scan(lombok.delombok.FormatPreferences, java.lang.CharSequence),lombok.delombok.FormatPreferenceScanner.scan(lombok.delombok.FormatPreferences, char[])	true	1672
2259.json	lombok.core.runtimeDependencies.CreateLombokRuntimeApp.getAppName()	noCall	noCall	true	3146
66.json	com.sun.tools.javac.parser.Scanner.pos()	490.json,476.json	lombok.javac.java6.CommentCollectingScanner.processComment(com.sun.tools.javac.parser.Scanner.CommentStyle),lombok.javac.java7.CommentCollectingScanner.processComment(com.sun.tools.javac.parser.Scanner.CommentStyle)	true	2522
137.json	lombok.delombok.ant.Tasks.Delombok.addFormat(lombok.delombok.ant.Tasks.Format)	noCall	noCall	true	1672
265.json	lombok.delombok.Delombok.formatOptionsToMap(java.util.List<java.lang.String>)	261.json	lombok.delombok.Delombok.main(java.lang.String[])	false	1672
2202.json	lombok.core.TypeResolver.typeRefToFullyQualifiedName(lombok.core.LombokNode<?, ?, ?>, lombok.core.TypeLibrary, java.lang.String)	2201.json	lombok.core.TypeResolver.typeMatches(lombok.core.LombokNode<?, ?, ?>, java.lang.String, java.lang.String)	false	1934
283.json	lombok.delombok.Delombok.addDirectory0(boolean, java.io.File, java.lang.String, int)	283.json,281.json	lombok.delombok.Delombok.addDirectory0(boolean, java.io.File, java.lang.String, int),lombok.delombok.Delombok.addDirectory(java.io.File)	true	3148
1294.json	lombok.javac.handlers.JavacHandlerUtil.ClassSymbolMembersField.enter(com.sun.tools.javac.code.Symbol.ClassSymbol, com.sun.tools.javac.code.Symbol)	1297.json	lombok.javac.handlers.JavacHandlerUtil.fixMethodMirror(com.sun.tools.javac.util.Context, javax.lang.model.element.Element, long, com.sun.tools.javac.util.Name, com.sun.tools.javac.util.List<com.sun.tools.javac.code.Type>, com.sun.tools.javac.code.Type)	true	512
329.json	lombok.website.WebsiteMaker.makeFreemarkerConfig()	330.json,331.json,333.json	lombok.website.WebsiteMaker.buildChangelog(java.io.File),lombok.website.WebsiteMaker.buildDownloadEdge(java.io.File),lombok.website.WebsiteMaker.buildWebsite()	true	408
2138.json	lombok.javac.handlers.HandleLog.LoggingFramework.getAnnotationClass()	null	lombok.javac.handlers.HandleLog.processAnnotation(lombok.javac.handlers.HandleLog.LoggingFramework, lombok.core.AnnotationValues<?>, lombok.javac.JavacNode, java.lang.String)	true	2804
1634.json	lombok.javac.apt.Javac7BaseFileObjectWrapper.getDecoder(boolean)	noCall	noCall	true	2738
328.json	lombok.website.WebsiteMaker.main(java.lang.String[])	noCall	noCall	true	408
