MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
5532.json	org.wildfly.iiop.openjdk.service.CorbaPOAService.getValue()	noCall	noCall	true	2573
17881.json	org.jboss.as.xts.jandex.EndpointMetaData.isBridgeEnabled()	noCall	noCall	false	1709
11146.json	org.jboss.as.connector.metadata.api.resourceadapter.WorkManagerSecurity.Tag.forName(java.lang.String)	noCall	noCall	true	526
5577.json	org.wildfly.iiop.openjdk.csiv2.CSIv2Policy.getSecurityTaggedComponent()	5656.json,5578.json	org.wildfly.iiop.openjdk.csiv2.CSIv2IORInterceptor.establish_components(org.omg.PortableInterceptor.IORInfo),org.wildfly.iiop.openjdk.csiv2.CSIv2Policy.copy()	true	2573
4645.json	org.jboss.as.mail.extension.Namespace.forUri(java.lang.String)	noCall	noCall	true	2500
19123.json	org.jboss.as.webservices.publish.WSEndpointDeploymentUnit.getName()	noCall	noCall	true	2535
17086.json	org.wildfly.extension.undertow.security.AccountImpl.AccountPrincipal.equals(java.lang.Object)	noCall	noCall	true	1912
1213.json	org.jboss.as.clustering.jgroups.subsystem.TransportResourceDefinition.ResourceDescriptorConfigurator.apply(org.jboss.as.clustering.controller.ResourceDescriptor)	noCall	noCall	true	86
7900.json	org.wildfly.extension.messaging.activemq.deployment.JMSConnectionFactoryDefinitionInjectionSource.clearUnknownProperties(java.util.Map<java.lang.String, java.lang.String>)	noCall	noCall	false	1109
5286.json	org.wildfly.iiop.openjdk.rmi.ir.ContainerImpl.create_native(java.lang.String, java.lang.String, java.lang.String)	noCall	noCall	true	2429
5317.json	org.wildfly.iiop.openjdk.rmi.ir.ModuleDefImpl.create_native(java.lang.String, java.lang.String, java.lang.String)	noCall	noCall	true	2429
5382.json	org.wildfly.iiop.openjdk.rmi.ir.ValueDefImpl.base_value()	noCall	noCall	true	2429
8449.json	org.jboss.as.pojo.service.InstantiatedPojoPhase.createNextPhase()	noCall	noCall	true	2499
12401.json	org.jboss.as.ejb3.security.EjbJaccConfig.getPermit()	noCall	noCall	false	2401
14951.json	org.jboss.as.naming.InitialContext.getURLOrDefaultInitCtx(java.lang.String)	14952.json	org.jboss.as.naming.InitialContext.getURLOrDefaultInitCtx(javax.naming.Name)	true	1711
19338.json	org.jboss.as.webservices.deployers.WSEndpointConfigMapping.getConfig(java.lang.String)	noCall	noCall	false	1212
8701.json	org.jboss.as.ee.component.ComponentConfiguration.getModuleLoader()	noCall	noCall	true	2325
10664.json	org.jboss.as.connector.services.driver.InstalledDriver.getMajorVersion()	noCall	noCall	false	2627
2979.json	org.wildfly.clustering.server.provider.CacheServiceProviderRegistry.membershipChanged(org.wildfly.clustering.group.Membership, org.wildfly.clustering.group.Membership, boolean)	noCall	noCall	true	2385
1122.json	org.jboss.as.clustering.jgroups.subsystem.TransportConfigurationServiceConfigurator.getTopology()	noCall	noCall	true	2626
20342.json	org.wildfly.extension.picketlink.federation.config.IDPConfiguration.setExternal(boolean)	noCall	noCall	false	1509
17239.json	org.wildfly.extension.undertow.LocationService.configureHandler()	noCall	noCall	false	1878
9791.json	org.jboss.as.ee.metadata.ClassAnnotationInformationFactory.TargetAnnotation.instance()	noCall	noCall	false	2497
966.json	org.jboss.as.clustering.jgroups.LogFactory.LogAdapter.debug(java.lang.String, java.lang.Object...)	noCall	noCall	true	1866
9063.json	org.jboss.as.ee.component.ComponentDescription.getTimerMethods()	9062.json	org.jboss.as.ee.component.ComponentDescription.isTimerServiceRequired()	false	1946
4549.json	org.wildfly.clustering.service.AsynchronousServiceBuilder.getServiceName()	noCall	noCall	true	1270
4245.json	org.wildfly.clustering.web.undertow.sso.SessionManagerRegistryServiceConfigurator.getSessionManager(java.lang.String)	noCall	noCall	true	1602
12674.json	org.jboss.as.ejb3.iiop.EjbCorbaServant.unmarshalIdentifier()	noCall	noCall	false	2429
19311.json	org.jboss.as.webservices.deployers.WebServiceAnnotationInfo.getEndpointInterface()	noCall	noCall	true	1562
16946.json	org.wildfly.extension.undertow.security.jacc.WarJACCService.PatternInfo.getQualifiedPattern()	noCall	noCall	false	1686
21462.json	org.jboss.as.service.descriptor.JBossServiceAttributeConfig.ValueFactory.setParameters(org.jboss.as.service.descriptor.JBossServiceAttributeConfig.ValueFactoryParameter[])	noCall	noCall	true	2912
3019.json	org.wildfly.clustering.server.registry.CacheRegistry.getEntries()	noCall	noCall	true	2355
12361.json	org.jboss.as.ejb3.security.EJBSecurityMetaData.getRunAs()	noCall	noCall	false	2565
22321.json	org.jboss.as.jpa.beanmanager.BeanManagerAfterDeploymentValidation.register(org.jipijapa.plugin.spi.PersistenceProviderAdaptor, java.lang.Object)	null,null	org.jboss.as.jpa.service.PersistenceUnitServiceImpl.Anonymous-cfff2fef-5f7d-4589-a042-a1b5705b9525.run(),org.jboss.as.jpa.service.PersistenceUnitServiceImpl.Anonymous-dff4d3a7-8c4d-4ffb-bbf4-de80587cc32e.run()	false	574
11897.json	org.jboss.as.ejb3.component.stateful.StatefulSessionComponentInstance.getCacheContext()	noCall	noCall	true	1431
7816.json	org.wildfly.extension.messaging.activemq.deployment.injection.InjectedJMSContext.getConnectionFactory()	noCall	noCall	true	753
9252.json	org.jboss.as.ee.concurrent.ContextServiceImpl.createContextualProxy(java.lang.Object, java.util.Map<java.lang.String, java.lang.String>, java.lang.Class<?>...)	noCall	noCall	true	1269
22374.json	org.jboss.as.jpa.management.DynamicManagementStatisticsResource.isModelDefined()	noCall	noCall	true	2453
22824.json	org.jboss.as.jpa.config.PersistenceUnitsInApplication.getCount()	noCall	noCall	true	2336
12631.json	org.jboss.as.ejb3.iiop.stub.DynamicIIOPStub.invokeFloat(java.lang.String, org.wildfly.iiop.openjdk.rmi.marshal.strategy.StubStrategy, java.lang.Object[])	noCall	noCall	true	2407
11538.json	org.jboss.as.ejb3.component.messagedriven.MessageDrivenComponentCreateService.getPoolConfig()	noCall	noCall	true	2516
3625.json	org.wildfly.clustering.web.infinispan.sso.coarse.SessionsFilter.apply(java.util.Map.Entry<?, ?>)	noCall	noCall	true	805
5410.json	org.wildfly.iiop.openjdk.rmi.ir.AliasDefImpl.original_type_def(org.omg.CORBA.IDLType)	noCall	noCall	true	2429
6010.json	org.jboss.as.weld.WeldBootstrapService.getBeanManager(java.lang.String)	noCall	noCall	true	2711
14101.json	org.jboss.as.ejb3.deployment.processors.EjbResourceInjectionAnnotationProcessor.EJBResourceWrapper.beanName()	noCall	noCall	false	2601
5418.json	org.wildfly.iiop.openjdk.rmi.ExceptionAnalysis.getExceptionAnalysis(java.lang.Class)	5100.json,5133.json,5099.json	org.wildfly.iiop.openjdk.rmi.Util.isValidRMIIIOP(java.lang.Class),org.wildfly.iiop.openjdk.rmi.ir.InterfaceRepository.addClass(java.lang.Class),org.wildfly.iiop.openjdk.rmi.Util.getTypeIDLName(java.lang.Class)	false	2429
10921.json	org.jboss.as.connector.services.workmanager.WildflyWorkWrapper.runWork()	noCall	noCall	true	526
10477.json	org.jboss.as.connector.subsystems.resourceadapters.ModifiableAdminObject.hashCode()	noCall	noCall	true	2445
14934.json	org.jboss.as.naming.subsystem.NamingSubsystemXMLAttribute.forName(java.lang.String)	noCall	noCall	true	2445
12490.json	org.jboss.as.ejb3.remote.RemotingProfileService.ConnectionSpec.getInjector()	noCall	noCall	false	513
8744.json	org.jboss.as.ee.component.ResourceInjectionConfiguration.isOptional()	noCall	noCall	false	2447
11230.json	org.jboss.as.connector.deployers.datasource.DataSourceDefinitionAnnotationProcessor.getAnnotationCollectionDotName()	noCall	noCall	true	1359
741.json	org.wildfly.clustering.ejb.infinispan.group.InfinispanBeanGroup.getBean(I, org.wildfly.clustering.ejb.PassivationListener<T>)	noCall	noCall	true	1681
21122.json	org.jboss.as.jaxr.extension.JAXRExtension.getResolver(java.lang.String...)	noCall	noCall	true	1879
15538.json	org.wildfly.mod_cluster.undertow.UndertowEngine.hashCode()	noCall	noCall	true	1821
9202.json	org.jboss.as.ee.component.deployers.EEResourceReferenceProcessorRegistry.getResourceReferenceProcessor(java.lang.String)	noCall	noCall	false	2586
22738.json	org.jboss.as.jpa.service.JPAService.getValue()	noCall	noCall	true	2625
8293.json	org.jboss.as.pojo.descriptor.BeanMetaDataConfig.toInstancesName(java.lang.Class<?>, org.jboss.as.pojo.BeanState)	8252.json	org.jboss.as.pojo.descriptor.InjectedValueConfig.visit(org.jboss.as.pojo.descriptor.ConfigVisitor)	false	2499
21291.json	org.jboss.as.web.Element.getLocalName()	noCall	noCall	false	2800
16175.json	org.jboss.as.security.lru.LRUCache.put(K, V)	16176.json	org.jboss.as.security.lru.LRUCache.put(K, V, boolean)	true	1457
20309.json	org.wildfly.extension.picketlink.federation.service.SAMLService.getFederationService()	noCall	noCall	false	1509
15153.json	org.jboss.as.naming.util.NamingUtils.getLastComponent(javax.naming.Name)	null,null,15155.json,15042.json,15052.json	org.jboss.as.naming.InMemoryNamingStore.BindVisitor.foundBindContext(org.jboss.as.naming.InMemoryNamingStore.ContextNode),org.jboss.as.naming.InMemoryNamingStore.RebindVisitor.foundBindContext(org.jboss.as.naming.InMemoryNamingStore.ContextNode),org.jboss.as.naming.util.NamingUtils.isLastComponentEmpty(javax.naming.Name),org.jboss.as.naming.InMemoryNamingStore.UnbindVisitor.foundBindContext(org.jboss.as.naming.InMemoryNamingStore.ContextNode),org.jboss.as.naming.InMemoryNamingStore.CreateSubContextVisitor.foundBindContext(org.jboss.as.naming.InMemoryNamingStore.ContextNode)	true	2871
22511.json	org.jboss.as.jpa.container.EntityManagerUnwrappedTargetInvocationHandler.getWrappedObject()	22510.json	org.jboss.as.jpa.container.EntityManagerUnwrappedTargetInvocationHandler.invoke(java.lang.Object, java.lang.reflect.Method, java.lang.Object[])	true	2425
16851.json	org.wildfly.extension.undertow.ListenerService.ListenerBinding.getSocketBindingName()	noCall	noCall	true	1912
12053.json	org.jboss.as.ejb3.component.stateless.StatelessSessionComponentCreateService.createComponent()	noCall	noCall	true	2601
12650.json	org.jboss.as.ejb3.iiop.POARegistry.PoaReferenceFactory.createReferenceWithId(byte[], java.lang.String)	noCall	noCall	true	2429
4035.json	org.wildfly.clustering.web.undertow.UndertowUnaryRequirement.getServiceNameFactory()	noCall	noCall	true	452
7932.json	org.wildfly.extension.messaging.activemq.broadcast.QueueBroadcastManager.getBroadcast(long, java.util.concurrent.TimeUnit)	noCall	noCall	true	169
5272.json	org.wildfly.iiop.openjdk.rmi.ir.ContainerImpl.lookup(java.lang.String)	noCall	noCall	true	2429
6477.json	org.jboss.as.web.common.ConcurrentReferenceHashMap.readObject(java.io.ObjectInputStream)	noCall	noCall	true	2635
16797.json	org.wildfly.extension.undertow.handlers.FileHandler.getAttributes()	noCall	noCall	true	1912
6955.json	org.wildfly.extension.messaging.activemq.PathDefinition.getAttributes()	noCall	noCall	true	1109
12004.json	org.jboss.as.ejb3.component.stateful.StatefulComponentDescription.getAfterBegin()	noCall	noCall	true	2580
3305.json	org.wildfly.clustering.marshalling.spi.BooleanExternalizer.readObject(java.io.ObjectInput)	noCall	noCall	true	226
3522.json	org.wildfly.clustering.web.infinispan.session.InfinispanSessionManager.getLocalSessions()	noCall	noCall	true	1785
16072.json	org.jboss.as.security.lru.PortableConcurrentDirectDeque.removeFirstOccurrence(java.lang.Object)	16077.json	org.jboss.as.security.lru.PortableConcurrentDirectDeque.remove(java.lang.Object)	true	1457
16194.json	org.jboss.as.security.lru.LRUCache.CacheEntry.killToken()	16183.json,16182.json	org.jboss.as.security.lru.LRUCache.remove(java.lang.Object),org.jboss.as.security.lru.LRUCache.remove(java.lang.Object, java.lang.Object)	true	1457
5043.json	org.wildfly.iiop.openjdk.rmi.InterfaceAnalysis.isRmiIdlRemoteInterface()	5048.json	org.wildfly.iiop.openjdk.rmi.InterfaceAnalysis.calculateAllTypeIds()	true	2429
5542.json	org.wildfly.iiop.openjdk.service.SecurityActions.createThread(java.lang.Runnable, java.lang.String)	noCall	noCall	false	2573
20323.json	org.wildfly.extension.picketlink.federation.service.FederationService.getStsType()	noCall	noCall	true	1509
12072.json	org.jboss.as.ejb3.component.stateless.StatelessComponentCreateServiceFactory.constructService(org.jboss.as.ee.component.ComponentConfiguration)	noCall	noCall	true	2601
15074.json	org.jboss.as.naming.deployment.ContextNames.contextServiceNameOfComponent(java.lang.String, java.lang.String, java.lang.String)	15077.json,9026.json	org.jboss.as.naming.deployment.ContextNames.bindInfoFor(java.lang.String, java.lang.String, java.lang.String, java.lang.String),org.jboss.as.ee.component.ComponentDescription.getContextServiceName()	false	2674
17861.json	org.jboss.as.xts.XTSExtension.getResourceDescriptionResolver(java.lang.String)	noCall	noCall	true	2270
3090.json	org.wildfly.clustering.server.group.LocalNode.hashCode()	noCall	noCall	true	1500
9094.json	org.jboss.as.ee.component.ViewService.getValue()	noCall	noCall	true	2878
9272.json	org.jboss.as.ee.concurrent.handle.NullContextHandle.getFactoryName()	noCall	noCall	true	1604
12518.json	org.jboss.as.ejb3.remote.SecurityActions.remotingContextClear()	noCall	noCall	false	520
15082.json	org.jboss.as.naming.deployment.ContextNames.BindInfo.getBinderServiceName()	9985.json,10867.json,9970.json,14944.json,7261.json,5808.json,10862.json,7263.json,9125.json	org.jboss.as.connector.subsystems.datasources.AbstractDataSourceService.getServiceName(org.jboss.as.naming.deployment.ContextNames.BindInfo),org.jboss.as.connector.services.resourceadapters.deployment.AbstractResourceAdapterDeploymentService.AbstractWildFlyRaDeployer.bindAdminObject(java.net.URL, java.lang.String, java.lang.Object, java.lang.String),org.jboss.as.connector.subsystems.datasources.CommonDeploymentService.getServiceName(org.jboss.as.naming.deployment.ContextNames.BindInfo),org.jboss.as.naming.subsystem.NamingBindingRemove.serviceName(java.lang.String),org.wildfly.extension.messaging.activemq.jms.WildFlyBindingRegistry.lookup(java.lang.String),org.jboss.as.weld.services.bootstrap.AbstractResourceInjectionServices.getManagedReferenceFactory(org.jboss.as.naming.deployment.ContextNames.BindInfo),org.jboss.as.connector.services.resourceadapters.deployment.AbstractResourceAdapterDeploymentService.AbstractWildFlyRaDeployer.bindConnectionFactory(java.net.URL, java.lang.String, java.lang.Object, java.lang.String),org.wildfly.extension.messaging.activemq.jms.WildFlyBindingRegistry.unbind(java.lang.String),org.jboss.as.ee.component.deployers.ModuleJndiBindingProcessor.Anonymous-2d5334ce-9544-4dd9-b212-7b3027884f94.handle(java.lang.Class<?>, org.jboss.as.ee.component.EEModuleClassDescription)	false	2515
11079.json	org.jboss.as.connector.util.ConnectorServices.getDeploymentServiceName(java.lang.String)	noCall	noCall	true	2348
4030.json	org.wildfly.clustering.web.undertow.session.DistributableSessionIdentifierCodec.decode(java.lang.String)	noCall	noCall	true	1605
16832.json	org.wildfly.extension.undertow.ListenerService.getSSLOptions(javax.net.ssl.SSLContext)	noCall	noCall	true	79
12896.json	org.jboss.as.ejb3.timerservice.TimerServiceImpl.getTimerInjectedValue()	noCall	noCall	false	2427
12108.json	org.jboss.as.ejb3.component.EJBComponentCreateService.getExplicitTxAttrs()	noCall	noCall	true	240
706.json	org.wildfly.clustering.ejb.infinispan.InfinispanBeanManager.start()	noCall	noCall	true	2580
12283.json	org.jboss.as.ejb3.component.pool.StrictMaxPoolConfigService.calcMaxFromWorkPools()	12287.json	org.jboss.as.ejb3.component.pool.StrictMaxPoolConfigService.setDerive(org.jboss.as.ejb3.component.pool.StrictMaxPoolConfigService.Derive)	true	1022
10507.json	org.jboss.as.connector.subsystems.resourceadapters.ModifiableResourceAdapter.adminObjectSize()	noCall	noCall	true	2313
8855.json	org.jboss.as.ee.component.FixedInjectionSource.equals(java.lang.Object)	noCall	noCall	true	2601
22770.json	org.jboss.as.jpa.config.PersistenceUnitMetadataImpl.setNonJtaDataSource(javax.sql.DataSource)	noCall	noCall	true	2663
16064.json	org.jboss.as.security.lru.PortableConcurrentDirectDeque.offer(E)	noCall	noCall	true	1457
9051.json	org.jboss.as.ee.component.ComponentDescription.addInterceptorMethodOverride(java.lang.String, org.jboss.as.ee.component.interceptors.InterceptorClassDescription)	noCall	noCall	false	2447
6511.json	org.jboss.as.web.host.ServletBuilder.getServletClass()	17299.json	org.wildfly.extension.undertow.WebHostService.addWebDeployment(org.jboss.as.web.host.WebDeploymentBuilder)	true	1936
10015.json	org.jboss.as.connector.subsystems.datasources.AbstractDataSourceService.AS7DataSourceDeployer.getCachedConnectionManager()	noCall	noCall	true	2388
8215.json	org.wildfly.extension.rts.service.CoordinatorService.deployCoordinator()	noCall	noCall	false	1848
4790.json	org.wildfly.iiop.openjdk.naming.jndi.WrapperInitialContext.list(javax.naming.Name)	noCall	noCall	true	2429
14148.json	org.jboss.as.ejb3.deployment.EjbJarDescription.addSecurityRole(java.lang.String)	noCall	noCall	false	2565
8339.json	org.jboss.as.pojo.descriptor.MapConfig.getPtValue(java.lang.reflect.ParameterizedType)	noCall	noCall	true	2499
17156.json	org.wildfly.extension.undertow.AccessLogService.getPathManager()	noCall	noCall	false	1166
2875.json	org.wildfly.clustering.server.singleton.LocalSingletonServiceConfigurator.electionPolicy(org.wildfly.clustering.singleton.SingletonElectionPolicy)	noCall	noCall	true	22
4867.json	org.wildfly.iiop.openjdk.naming.jndi.CNCtx.callDestroy(org.omg.CosNaming.NamingContext)	4869.json	org.wildfly.iiop.openjdk.naming.jndi.CNCtx.destroySubcontext(javax.naming.Name)	true	2429
21413.json	org.jboss.as.service.descriptor.JBossServiceConfig.getAnnotations()	noCall	noCall	true	2913
17151.json	org.wildfly.extension.undertow.RemoteHttpInvokerService.getValue()	noCall	noCall	true	489
10849.json	org.jboss.as.connector.services.resourceadapters.deployment.AbstractResourceAdapterDeploymentService.getExecutorServiceInjector()	noCall	noCall	false	1709
13496.json	org.jboss.as.ejb3.subsystem.deployment.TimerServiceResource.getOrderedChildTypes()	noCall	noCall	true	1121
12744.json	org.jboss.as.ejb3.timerservice.schedule.attribute.DayOfMonth.getEligibleDaysOfMonth(java.util.Calendar)	12750.json,12741.json	org.jboss.as.ejb3.timerservice.schedule.attribute.DayOfMonth.getFirstMatch(java.util.Calendar),org.jboss.as.ejb3.timerservice.schedule.attribute.DayOfMonth.getNextMatch(java.util.Calendar)	true	2500
7668.json	org.wildfly.extension.messaging.activemq.ActiveMQServerService.setClusterPasswordFromCredentialSource()	noCall	noCall	false	520
4827.json	org.wildfly.iiop.openjdk.naming.jndi.CorbaUtils.remoteToCorba(java.rmi.Remote, org.omg.CORBA.ORB)	4812.json	org.wildfly.iiop.openjdk.naming.jndi.RemoteToCorba.getStateToBind(java.lang.Object, javax.naming.Name, javax.naming.Context, java.util.Hashtable<?, ?>)	true	2429
16779.json	org.wildfly.extension.undertow.Host.unregisterLocation(java.lang.String)	noCall	noCall	true	485
20683.json	org.jboss.as.txn.service.ArjunaRecoveryManagerService.getOrbInjector()	noCall	noCall	false	2650
2088.json	org.jboss.as.clustering.infinispan.subsystem.remote.HotRodStore.start()	noCall	noCall	true	44
21345.json	org.jboss.as.configadmin.parser.Namespace.getUriString()	noCall	noCall	false	1019
12805.json	org.jboss.as.ejb3.timerservice.TimerTask.callTimeout(org.jboss.as.ejb3.timerservice.TimerImpl)	12808.json,12803.json	org.jboss.as.ejb3.timerservice.TimerTask.retryTimeout(org.jboss.as.ejb3.timerservice.TimerImpl),org.jboss.as.ejb3.timerservice.TimerTask.run()	true	2500
16522.json	org.wildfly.extension.undertow.filters.ModClusterResource.getModel()	noCall	noCall	true	1089
13097.json	org.jboss.as.ejb3.timerservice.persistence.filestore.FileTimerPersistence.fileName(java.lang.String, java.lang.String)	13102.json	org.jboss.as.ejb3.timerservice.persistence.filestore.FileTimerPersistence.writeFile(org.jboss.as.ejb3.timerservice.TimerImpl)	true	2500
2512.json	org.wildfly.clustering.ee.infinispan.InfinispanCacheProperties.isMarshalling()	noCall	noCall	true	758
15282.json	org.jboss.as.naming.context.ObjectFactoryBuilder.factoryFromReference(javax.naming.Reference, java.lang.ClassLoader, java.util.Hashtable<?, ?>)	15281.json	org.jboss.as.naming.context.ObjectFactoryBuilder.factoryFromModularReference(org.jboss.as.naming.context.ModularReference, java.util.Hashtable<?, ?>)	true	2817
6379.json	org.jboss.as.web.common.ServletContextAttribute.getName()	17431.json	org.wildfly.extension.undertow.deployment.UndertowDeploymentInfoService.createServletConfig()	true	2660
15998.json	org.jboss.as.security.remoting.RemotingConnectionCredential.getSSLSession()	15994.json	org.jboss.as.security.remoting.RemotingLoginModule.login()	true	1926
4891.json	org.wildfly.iiop.openjdk.naming.jndi.CNBindingEnumeration.mapBinding(org.omg.CosNaming.Binding)	4884.json	org.wildfly.iiop.openjdk.naming.jndi.CNBindingEnumeration.next()	true	2429
11196.json	org.jboss.as.connector.deployers.datasource.DataSourceDefinitionInjectionSource.getUrl()	noCall	noCall	true	2669
12756.json	org.jboss.as.ejb3.timerservice.schedule.attribute.Month.parseInt(java.lang.String)	noCall	noCall	true	2500
12727.json	org.jboss.as.ejb3.timerservice.schedule.attribute.Minute.isRelativeValue(java.lang.String)	noCall	noCall	true	2500
21328.json	org.jboss.as.web.WebMigrateOperation.migrateAccessLogPattern(java.lang.String)	noCall	noCall	true	883
16297.json	org.jboss.as.security.service.SimpleSecurityManager.SetSecurityRolesAssociationAction.run()	noCall	noCall	true	2565
11992.json	org.jboss.as.ejb3.component.stateful.StatefulComponentDescription.StatefulRemoveMethod.hashCode()	noCall	noCall	true	2597
12343.json	org.jboss.as.ejb3.deliveryactive.metadata.EJBBoundMdbDeliveryMetaData.isDeliveryActive()	noCall	noCall	false	1820
14659.json	org.jboss.as.ejb3.context.EjbContextResourceReferenceProcessor.EjbContextInjectionSource.hashCode()	noCall	noCall	true	2373
9486.json	org.jboss.as.ee.utils.DescriptorUtils.validateDescriptor(java.lang.String)	noCall	noCall	true	2472
12565.json	org.jboss.as.ejb3.remote.LocalEjbReceiver.clearSecurityContextOnAssociation()	noCall	noCall	false	2248
16011.json	org.jboss.as.security.remoting.RemotingContext.RemotingRemoteConnection.getSslSession()	noCall	noCall	true	400
1938.json	org.jboss.as.clustering.infinispan.subsystem.ClusteredCacheMetric.getDefinition()	noCall	noCall	true	1474
5146.json	org.wildfly.iiop.openjdk.rmi.ir.RepositoryImpl.create_sequence(int, org.omg.CORBA.IDLType)	noCall	noCall	true	2429
7794.json	org.wildfly.extension.messaging.activemq.deployment.DefaultJMSConnectionFactoryResourceReferenceProcessor.JMSConnectionFactoryResourceReferenceProcessor.getResourceReferenceBindingSource()	noCall	noCall	true	1109
16203.json	org.jboss.as.security.lru.LRUCache.WrappedIterator.hasNext()	noCall	noCall	true	1457
5836.json	org.jboss.as.weld.util.ResourceInjectionUtilities.getResourceName(java.lang.String, java.lang.String)	noCall	noCall	true	1891
22811.json	org.jboss.as.jpa.config.Configuration.getDefaultProviderModuleName()	22366.json	org.jboss.as.jpa.persistenceprovider.PersistenceProviderLoader.loadDefaultProvider()	false	2075
3030.json	org.wildfly.clustering.server.registry.RegistryServiceConfigurator.get()	noCall	noCall	true	119
13793.json	org.jboss.as.ejb3.deployment.processors.merging.MessageDrivenBeanPoolMergingProcessor.setPoolName(org.jboss.as.ejb3.component.messagedriven.MessageDrivenComponentDescription, java.lang.String)	noCall	noCall	true	2349
2895.json	org.wildfly.clustering.server.singleton.DistributedSingletonServiceConfigurator.requireQuorum(int)	noCall	noCall	true	22
19507.json	org.jboss.as.webservices.config.ServerConfigImpl.setModifySOAPAddress(boolean, boolean)	noCall	noCall	false	1509
18127.json	org.jboss.as.jsf.injection.weld.ForwardingApplicationFactory.equals(java.lang.Object)	noCall	noCall	true	2682
1277.json	org.jboss.as.clustering.jgroups.subsystem.JDBCProtocolResourceDefinition.ResourceDescriptorConfigurator.apply(org.jboss.as.clustering.controller.ResourceDescriptor)	noCall	noCall	true	86
12976.json	org.jboss.as.ejb3.timerservice.TimerImpl.Builder.setNextDate(java.util.Date)	13021.json	org.jboss.as.ejb3.timerservice.persistence.database.DatabaseTimerPersistence.timerFromResult(java.sql.ResultSet, org.jboss.as.ejb3.timerservice.TimerServiceImpl)	false	1946
4039.json	org.wildfly.clustering.web.undertow.session.DistributableSessionManagerStatistics.getMaxActiveSessions()	noCall	noCall	true	1068
12141.json	org.jboss.as.ejb3.component.EJBComponentCreateService.getSecurityDomain()	noCall	noCall	true	890
21929.json	org.jboss.as.jpa.hibernate4.management.HibernateQueryCacheStatistics.getQueryName(java.lang.Object...)	null,null,null,null,null,21927.json,null,null,null	org.jboss.as.jpa.hibernate4.management.HibernateQueryCacheStatistics.Anonymous-d54cc015-e727-47d5-a0de-fbb51fc2a448.invoke(java.lang.Object...),org.jboss.as.jpa.hibernate4.management.HibernateQueryCacheStatistics.Anonymous-c51ca77d-d3eb-4d87-a75a-b7d0d0d7c69c.invoke(java.lang.Object...),org.jboss.as.jpa.hibernate4.management.HibernateQueryCacheStatistics.Anonymous-a9016a2e-780d-4d77-a0ae-6e7a67a16fdc.invoke(java.lang.Object...),org.jboss.as.jpa.hibernate4.management.HibernateQueryCacheStatistics.Anonymous-a11e30f8-1979-4183-9bfb-29c4104d2403.invoke(java.lang.Object...),org.jboss.as.jpa.hibernate4.management.HibernateQueryCacheStatistics.Anonymous-fa77ded0-6d68-4db8-9e1c-b98eeca8ad9e.invoke(java.lang.Object...),org.jboss.as.jpa.hibernate4.management.HibernateQueryCacheStatistics.Anonymous-ac3cd820-9ec7-470f-925a-be27f0d6863d.invoke(java.lang.Object...),org.jboss.as.jpa.hibernate4.management.HibernateQueryCacheStatistics.Anonymous-f28f0c0e-369e-40ba-a7a9-32dad46a8f83.invoke(java.lang.Object...),org.jboss.as.jpa.hibernate4.management.HibernateQueryCacheStatistics.Anonymous-7b5039c2-9be1-47f9-96a9-a73e5197bce8.invoke(java.lang.Object...),org.jboss.as.jpa.hibernate4.management.HibernateQueryCacheStatistics.Anonymous-fb43c2cd-e95a-4cc6-b79b-2dc36a9620c7.invoke(java.lang.Object...)	true	1109
761.json	org.wildfly.clustering.ejb.infinispan.group.InfinispanBeanGroupFactory.getPassiveCount()	noCall	noCall	true	111
22507.json	org.jboss.as.jpa.container.NonTxEmCloser.popCall()	22329.json	org.jboss.as.jpa.interceptor.WebNonTxEmCloserAction.teardown(java.util.Map<java.lang.String, java.lang.Object>)	false	2629
19614.json	org.jboss.as.jsr77.subsystem.JSR77ManagementMBeanServer.shouldAuthorize()	noCall	noCall	true	1766
21223.json	org.jboss.as.jacorb.IORTransportConfigDefinition.IORTransportConfigValues.toString()	noCall	noCall	true	1211
16987.json	org.wildfly.extension.undertow.security.jaspi.SecurityActions.getSecurityContext()	16979.json	org.wildfly.extension.undertow.security.jaspi.JASPICSecurityContext.getAuthenticatedSubject()	false	1652
5116.json	org.wildfly.iiop.openjdk.rmi.ir.InterfaceRepository.getReference()	noCall	noCall	false	2429
12145.json	org.jboss.as.ejb3.component.EJBComponentCreateService.getShutDownInterceptorFactory()	noCall	noCall	true	1205
12406.json	org.jboss.as.ejb3.security.EjbJaccConfig.Entry.setValue(V)	noCall	noCall	true	2401
7820.json	org.wildfly.extension.messaging.activemq.deployment.injection.JMSInfo.getPassword()	noCall	noCall	false	753
7471.json	org.wildfly.extension.messaging.activemq.AddressSettingDefinition.getAttributes()	noCall	noCall	true	1109
3159.json	org.wildfly.clustering.server.dispatcher.LocalCommandDispatcher.executeOnMember(org.wildfly.clustering.dispatcher.Command<R, ? super C>, org.wildfly.clustering.group.Node)	3160.json	org.wildfly.clustering.server.dispatcher.LocalCommandDispatcher.executeOnGroup(org.wildfly.clustering.dispatcher.Command<R, ? super C>, org.wildfly.clustering.group.Node...)	true	1500
