MethodJson	MethodSignature	FanInJsons	FanInSignatures	Accurate?	DiscardDays
18754.json	io.netty.example.worldclock.WorldClockProtocol.LocalTimes.Builder.mergeFrom(io.netty.example.worldclock.WorldClockProtocol.LocalTimes)	noCall	noCall	true	1971
4634.json	io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiViaArray()	noCall	noCall	true	1277
16576.json	io.netty.buffer.ReadOnlyByteBuf.forEachByteDesc(int, int, io.netty.util.ByteProcessor)	noCall	noCall	true	1824
15182.json	io.netty.buffer.FixedCompositeByteBuf.getBytes(int, io.netty.buffer.ByteBuf, int, int)	noCall	noCall	true	1592
12642.json	io.netty.handler.codec.DatagramPacketDecoder.userEventTriggered(io.netty.channel.ChannelHandlerContext, java.lang.Object)	noCall	noCall	true	833
16819.json	io.netty.buffer.AdvancedLeakAwareByteBuf.getMedium(int)	noCall	noCall	true	1663
17192.json	io.netty.buffer.AdvancedLeakAwareCompositeByteBuf.writeZero(int)	noCall	noCall	true	888
12360.json	io.netty.handler.codec.ReplayingDecoderByteBuf.getBytes(int, java.nio.ByteBuffer)	noCall	noCall	true	2019
17779.json	io.netty.buffer.WrappedByteBuf.writeByte(int)	16880.json	io.netty.buffer.AdvancedLeakAwareByteBuf.writeByte(int)	true	1920
5299.json	io.netty.channel.DefaultChannelPipeline.addLast(io.netty.util.concurrent.EventExecutorGroup, java.lang.String, io.netty.channel.ChannelHandler)	5313.json,5298.json	io.netty.channel.DefaultChannelPipeline.addLast(io.netty.util.concurrent.EventExecutorGroup, io.netty.channel.ChannelHandler...),io.netty.channel.DefaultChannelPipeline.addLast(java.lang.String, io.netty.channel.ChannelHandler)	true	2231
16479.json	io.netty.buffer.ReadOnlyByteBufferBuf.alloc()	16728.json,16494.json	io.netty.buffer.ReadOnlyUnsafeDirectByteBuf.copy(int, int),io.netty.buffer.ReadOnlyByteBufferBuf.copy(int, int)	true	1922
8871.json	io.netty.handler.codec.http.multipart.HttpPostRequestEncoder.WrappedFullHttpRequest.touch(java.lang.Object)	noCall	noCall	true	1592
2447.json	io.netty.util.concurrent.SingleThreadEventExecutor.pollTask()	2462.json,null	io.netty.util.concurrent.SingleThreadEventExecutor.runAllTasks(long),io.netty.channel.nio.NioEventLoop.pollTask()	true	2274
14479.json	io.netty.handler.ssl.SslContextBuilder.sessionCacheSize(long)	noCall	noCall	true	1169
2249.json	io.netty.util.ResourceLeakException.equals(java.lang.Object)	noCall	noCall	true	1663
1774.json	io.netty.handler.codec.dns.DatagramDnsQueryDecoder.newQuery(io.netty.channel.socket.DatagramPacket, io.netty.buffer.ByteBuf)	1773.json	io.netty.handler.codec.dns.DatagramDnsQueryDecoder.decode(io.netty.channel.ChannelHandlerContext, io.netty.channel.socket.DatagramPacket, java.util.List<java.lang.Object>)	true	889
10929.json	io.netty.handler.codec.http2.DefaultHttp2GoAwayFrame.equals(java.lang.Object)	noCall	noCall	true	822
3250.json	io.netty.util.internal.PlatformDependent.allocateDirectNoCleaner(int)	15605.json,16796.json	io.netty.buffer.UnpooledUnsafeNoCleanerDirectByteBuf.allocateDirect(int),io.netty.buffer.PoolArena.DirectArena.allocateDirect(int)	true	752
10908.json	io.netty.handler.codec.http2.HpackDynamicTable.length()	10090.json,10085.json,10091.json,10911.json,10915.json	io.netty.handler.codec.http2.HpackDecoder.readName(int),io.netty.handler.codec.http2.HpackDecoder.length(),io.netty.handler.codec.http2.HpackDecoder.getIndexedHeader(int),io.netty.handler.codec.http2.HpackDynamicTable.getEntry(int),io.netty.handler.codec.http2.HpackDynamicTable.setCapacity(long)	true	953
12964.json	io.netty.handler.codec.compression.JdkZlibEncoder.handlerAdded(io.netty.channel.ChannelHandlerContext)	noCall	noCall	true	3111
11393.json	io.netty.handler.codec.http2.HpackEncoder.clear()	11391.json	io.netty.handler.codec.http2.HpackEncoder.add(java.lang.CharSequence, java.lang.CharSequence, long)	true	953
6798.json	io.netty.channel.socket.oio.OioServerSocketChannel.setReadPending(boolean)	noCall	noCall	true	1531
16678.json	io.netty.buffer.UnsafeByteBufUtil.setByte(byte[], int, int)	15218.json,16421.json	io.netty.buffer.UnpooledUnsafeHeapByteBuf._setByte(int, int),io.netty.buffer.PooledUnsafeHeapByteBuf._setByte(int, int)	true	978
65.json	io.netty.channel.sctp.nio.NioSctpServerChannel.doConnect(java.net.SocketAddress, java.net.SocketAddress)	noCall	noCall	true	2121
16803.json	io.netty.buffer.AdvancedLeakAwareByteBuf.slice(int, int)	noCall	noCall	true	1663
16607.json	io.netty.buffer.AbstractUnpooledSlicedByteBuf._getLong(int)	noCall	noCall	true	1937
4586.json	io.netty.microbench.buffer.SwappedByteBufBenchmark.swappedByteBufSetInt()	noCall	noCall	true	1481
18006.json	io.netty.buffer.EmptyByteBuf.forEachByteDesc(int, int, io.netty.util.ByteProcessor)	noCall	noCall	true	1825
13652.json	io.netty.handler.ssl.PemReader.readPrivateKey(java.io.InputStream)	13651.json,13972.json	io.netty.handler.ssl.PemReader.readPrivateKey(java.io.File),io.netty.handler.ssl.SslContext.toPrivateKey(java.io.InputStream, java.lang.String)	true	1500
6159.json	io.netty.channel.embedded.EmbeddedEventLoop.awaitTermination(long, java.util.concurrent.TimeUnit)	noCall	noCall	true	2231
2778.json	io.netty.util.concurrent.DefaultEventExecutorGroup.newChild(java.util.concurrent.Executor, java.lang.Object...)	noCall	noCall	true	2215
2025.json	io.netty.handler.codec.socks.SocksProtocolVersion.fromByte(byte)	noCall	noCall	true	2045
17807.json	io.netty.buffer.WrappedByteBuf.forEachByte(int, int, io.netty.util.ByteProcessor)	16902.json	io.netty.buffer.AdvancedLeakAwareByteBuf.forEachByte(int, int, io.netty.util.ByteProcessor)	true	1825
18868.json	io.netty.example.discard.DiscardClient.Anonymous-d7c4680c-dd01-4a68-83de-0bd443454df6.initChannel(io.netty.channel.socket.SocketChannel)	noCall	noCall	true	2045
15222.json	io.netty.buffer.UnpooledUnsafeHeapByteBuf._setShortLE(int, int)	15221.json	io.netty.buffer.UnpooledUnsafeHeapByteBuf.setShortLE(int, int)	true	803
2103.json	io.netty.handler.codec.socksx.v4.Socks4CommandType.equals(java.lang.Object)	noCall	noCall	true	1231
4753.json	io.netty.handler.codec.http.WriteBytesVsShortOrMediumBenchmark.byteArray3()	noCall	noCall	true	350
11103.json	io.netty.handler.codec.http2.ReadOnlyHttp2Headers.contains(java.lang.CharSequence)	noCall	noCall	true	553
12932.json	io.netty.handler.codec.compression.JZlibEncoder.ctx()	null,12931.json,12929.json	io.netty.handler.codec.compression.JZlibEncoder.Anonymous-da4318f3-c62e-4934-a34b-d5a87beecf4a.run(),io.netty.handler.codec.compression.JZlibEncoder.close(io.netty.channel.ChannelPromise),io.netty.handler.codec.compression.JZlibEncoder.close()	true	3170
10884.json	io.netty.handler.codec.http2.Http2StreamChannelBootstrap.open0(io.netty.channel.ChannelHandlerContext, io.netty.util.concurrent.Promise<io.netty.handler.codec.http2.Http2StreamChannel>)	10881.json,10880.json	io.netty.handler.codec.http2.Http2StreamChannelBootstrap.open(io.netty.util.concurrent.Promise<io.netty.handler.codec.http2.Http2StreamChannel>),io.netty.handler.codec.http2.Http2StreamChannelBootstrap.Anonymous-41721dc5-4150-444b-8aca-549a4da92d83.run()	true	318
2047.json	io.netty.handler.codec.socks.SocksInitResponseDecoder.decode(io.netty.channel.ChannelHandlerContext, io.netty.buffer.ByteBuf, java.util.List<java.lang.Object>)	noCall	noCall	true	2045
15737.json	io.netty.buffer.AbstractByteBuf.writeByte(int)	15944.json,15736.json	io.netty.buffer.CompositeByteBuf.writeByte(int),io.netty.buffer.AbstractByteBuf.writeBoolean(boolean)	true	3609
5713.json	io.netty.channel.DefaultChannelPromise.awaitUninterruptibly()	noCall	noCall	true	3609
15988.json	io.netty.buffer.PooledDuplicatedByteBuf.getByte(int)	noCall	noCall	true	769
17135.json	io.netty.buffer.AdvancedLeakAwareCompositeByteBuf.setShort(int, int)	noCall	noCall	true	888
7384.json	io.netty.handler.codec.http.cors.CorsConfig.isNullOriginAllowed()	7416.json,7415.json	io.netty.handler.codec.http.cors.CorsHandler.setOrigin(io.netty.handler.codec.http.HttpResponse),io.netty.handler.codec.http.cors.CorsHandler.getForOrigin(java.lang.String)	true	1621
6940.json	io.netty.channel.socket.DefaultSocketChannelConfig.setWriteBufferWaterMark(io.netty.channel.WriteBufferWaterMark)	6758.json	io.netty.channel.socket.oio.DefaultOioSocketChannelConfig.setWriteBufferWaterMark(io.netty.channel.WriteBufferWaterMark)	true	816
12746.json	io.netty.handler.codec.serialization.ReferenceMap.clear()	noCall	noCall	true	2406
14074.json	io.netty.handler.ssl.ConscryptAlpnSslEngine.unwrap(java.nio.ByteBuffer[], java.nio.ByteBuffer[])	14517.json	io.netty.handler.ssl.SslHandler.SslEngineType.unwrap(io.netty.handler.ssl.SslHandler, io.netty.buffer.ByteBuf, int, int, io.netty.buffer.ByteBuf)	true	451
3475.json	io.netty.util.internal.StringUtil.indexOfLastNonOwsChar(java.lang.CharSequence, int, int)	3460.json,3472.json	io.netty.util.internal.StringUtil.escapeCsv(java.lang.CharSequence, boolean),io.netty.util.internal.StringUtil.trimOws(java.lang.CharSequence)	true	463
10840.json	io.netty.handler.codec.http2.Http2Settings.headerTableSize()	10040.json,10159.json	io.netty.handler.codec.http2.DefaultHttp2ConnectionEncoder.remoteSettings(io.netty.handler.codec.http2.Http2Settings),io.netty.handler.codec.http2.DefaultHttp2ConnectionDecoder.FrameReadListener.applyLocalSettings(io.netty.handler.codec.http2.Http2Settings)	true	1248
9427.json	io.netty.handler.codec.spdy.DefaultSpdyHeadersFrame.setTruncated()	noCall	noCall	true	1827
54.json	io.netty.channel.sctp.nio.NioSctpServerChannel.javaChannel()	58.json,64.json,55.json,56.json,49.json,61.json,57.json	io.netty.channel.sctp.nio.NioSctpServerChannel.doReadMessages(java.util.List<java.lang.Object>),io.netty.channel.sctp.nio.NioSctpServerChannel.unbindAddress(java.net.InetAddress, io.netty.channel.ChannelPromise),io.netty.channel.sctp.nio.NioSctpServerChannel.localAddress0(),io.netty.channel.sctp.nio.NioSctpServerChannel.doBind(java.net.SocketAddress),io.netty.channel.sctp.nio.NioSctpServerChannel.allLocalAddresses(),io.netty.channel.sctp.nio.NioSctpServerChannel.bindAddress(java.net.InetAddress, io.netty.channel.ChannelPromise),io.netty.channel.sctp.nio.NioSctpServerChannel.doClose()	true	2121
6588.json	io.netty.channel.socket.nio.NioDatagramChannelConfig.setInterface(java.net.InetAddress)	noCall	noCall	true	2217
17772.json	io.netty.buffer.WrappedByteBuf.readBytes(java.nio.ByteBuffer)	16874.json	io.netty.buffer.AdvancedLeakAwareByteBuf.readBytes(java.nio.ByteBuffer)	true	1920
2957.json	io.netty.util.internal.PlatformDependent0.hasDirectBufferNoCleanerConstructor()	3214.json,3184.json	io.netty.util.internal.PlatformDependent.directBuffer(long, int),io.netty.util.internal.PlatformDependent.hasDirectBufferNoCleanerConstructor()	true	752
15610.json	io.netty.buffer.AbstractByteBuf.asReadOnly()	15518.json	io.netty.buffer.WrappedCompositeByteBuf.asReadOnly()	true	802
7634.json	io.netty.handler.codec.http.cookie.ClientCookieEncoder.encode(io.netty.handler.codec.http.cookie.Cookie...)	8232.json,null,18906.json	io.netty.handler.codec.http.ClientCookieEncoder.encode(io.netty.handler.codec.http.Cookie...),io.netty.example.http.upload.HttpUploadClient.formget(io.netty.bootstrap.Bootstrap, java.lang.String, int, java.lang.String, java.net.URI),io.netty.example.http.snoop.HttpSnoopClient.main(java.lang.String[])	true	1146
16489.json	io.netty.buffer.ReadOnlyByteBufferBuf.setBytes(int, java.nio.ByteBuffer)	noCall	noCall	true	1922
9313.json	io.netty.handler.codec.spdy.DefaultSpdyDataFrame.duplicate()	noCall	noCall	true	1815
9497.json	io.netty.handler.codec.spdy.SpdyFrameCodec.readRstStreamFrame(int, int)	noCall	noCall	true	1532
3887.json	io.netty.util.NetUtil.getByName(java.lang.CharSequence, boolean)	3886.json	io.netty.util.NetUtil.getByName(java.lang.CharSequence)	true	1335
12144.json	io.netty.handler.codec.MessageAggregator.invokeHandleOversizedMessage(io.netty.channel.ChannelHandlerContext, S)	12134.json	io.netty.handler.codec.MessageAggregator.decode(io.netty.channel.ChannelHandlerContext, I, java.util.List<java.lang.Object>)	true	1585
9365.json	io.netty.handler.codec.spdy.SpdyHeaderBlockRawDecoder.end()	9476.json	io.netty.handler.codec.spdy.SpdyHeaderBlockZlibDecoder.end()	true	1827
4606.json	io.netty.microbench.buffer.HeapByteBufBenchmark.setup()	noCall	noCall	true	970
26.json	io.netty.channel.sctp.nio.NioSctpChannel.config()	37.json	io.netty.channel.sctp.nio.NioSctpChannel.doReadMessages(java.util.List<java.lang.Object>)	true	2121
8494.json	io.netty.handler.codec.http.multipart.MemoryAttribute.setValue(java.lang.String)	noCall	noCall	true	2059
6424.json	io.netty.channel.DefaultMaxMessagesRecvByteBufAllocator.MaxMessageHandle.readComplete()	noCall	noCall	true	1961
16382.json	io.netty.buffer.ByteBufInputStream.read(byte[], int, int)	noCall	noCall	true	3609
18153.json	io.netty.buffer.PooledByteBufAllocator.usedHeapMemory()	15045.json	io.netty.buffer.PooledByteBufAllocatorMetric.usedHeapMemory()	true	480
2070.json	io.netty.handler.codec.socks.SocksCmdStatus.fromByte(byte)	noCall	noCall	true	2045
17911.json	io.netty.buffer.EmptyByteBuf.getBytes(int, byte[], int, int)	noCall	noCall	true	1961
17755.json	io.netty.buffer.WrappedByteBuf.readInt()	16862.json	io.netty.buffer.AdvancedLeakAwareByteBuf.readInt()	true	1920
14178.json	io.netty.handler.ssl.ApplicationProtocolNegotiationHandler.userEventTriggered(io.netty.channel.ChannelHandlerContext, java.lang.Object)	noCall	noCall	true	1117
12297.json	io.netty.handler.codec.DefaultHeaders.HeaderEntry.before()	noCall	noCall	true	1043
2640.json	io.netty.util.concurrent.FastThreadLocalThread.willCleanupFastThreadLocals(java.lang.Thread)	null	io.netty.util.concurrent.FastThreadLocal.registerCleaner(io.netty.util.internal.InternalThreadLocalMap)	true	186
15134.json	io.netty.buffer.HeapByteBufUtil.setInt(byte[], int, int)	17041.json,18182.json	io.netty.buffer.UnpooledHeapByteBuf._setInt(int, int),io.netty.buffer.PooledHeapByteBuf._setInt(int, int)	true	976
18133.json	io.netty.buffer.PooledByteBufAllocator.defaultTinyCacheSize()	noCall	noCall	true	960
17962.json	io.netty.buffer.EmptyByteBuf.readSlice(int)	noCall	noCall	true	1961
9679.json	io.netty.handler.codec.http2.Http2ConnectionHandler.bind(io.netty.channel.ChannelHandlerContext, java.net.SocketAddress, io.netty.channel.ChannelPromise)	noCall	noCall	true	1248
7648.json	io.netty.handler.codec.http.cookie.DefaultCookie.setMaxAge(long)	7615.json	io.netty.handler.codec.http.cookie.ClientCookieDecoder.CookieBuilder.cookie()	true	3406
12223.json	io.netty.handler.codec.DefaultHeaders.setObject(K, java.lang.Object)	7500.json,7499.json	io.netty.handler.codec.http.DefaultHttpHeaders.set(java.lang.CharSequence, java.lang.Object),io.netty.handler.codec.http.DefaultHttpHeaders.set(java.lang.String, java.lang.Object)	true	1333
16389.json	io.netty.buffer.ByteBufInputStream.readFloat()	noCall	noCall	true	3609
2545.json	io.netty.util.concurrent.ImmediateEventExecutor.awaitTermination(long, java.util.concurrent.TimeUnit)	noCall	noCall	true	1922
13081.json	io.netty.handler.codec.CodecOutputList.Anonymous-767d6ef6-11d6-43ed-a592-794fde3a09cc.initialValue()	noCall	noCall	true	152
6416.json	io.netty.channel.DefaultMaxMessagesRecvByteBufAllocator.MaxMessageHandle.Anonymous-565535e1-6b04-4511-8187-645f7efce283.get()	noCall	noCall	true	496
4711.json	io.netty.microbench.util.AbstractMicrobenchmarkBase.getReportDir()	4705.json	io.netty.microbench.util.AbstractMicrobenchmarkBase.newOptionsBuilder()	true	1623
11787.json	io.netty.channel.kqueue.AbstractKQueueChannel.AbstractKQueueUnsafe.doFinishConnect()	11786.json	io.netty.channel.kqueue.AbstractKQueueChannel.AbstractKQueueUnsafe.finishConnect()	true	418
8844.json	io.netty.handler.codec.http.multipart.HttpPostRequestEncoder.lastChunk()	8842.json	io.netty.handler.codec.http.multipart.HttpPostRequestEncoder.nextChunk()	true	341
3733.json	io.netty.util.internal.logging.JdkLogger.fillCallerData(java.lang.String, java.util.logging.LogRecord)	3732.json	io.netty.util.internal.logging.JdkLogger.log(java.lang.String, java.util.logging.Level, java.lang.String, java.lang.Throwable)	true	1982
16068.json	io.netty.buffer.AbstractUnsafeSwappedByteBuf.getShort(int)	16064.json,16067.json	io.netty.buffer.AbstractUnsafeSwappedByteBuf.getChar(int),io.netty.buffer.AbstractUnsafeSwappedByteBuf.getUnsignedShort(int)	true	1481
17254.json	io.netty.buffer.AdvancedLeakAwareCompositeByteBuf.getBytes(int, java.nio.channels.FileChannel, long, int)	noCall	noCall	true	858
11266.json	io.netty.handler.codec.http2.Http2FrameCodec.FrameListener.onSettingsRead(io.netty.channel.ChannelHandlerContext, io.netty.handler.codec.http2.Http2Settings)	noCall	noCall	true	318
14658.json	io.netty.handler.ssl.OpenSslKeyMaterial.retain(int)	noCall	noCall	true	2
15045.json	io.netty.buffer.PooledByteBufAllocatorMetric.usedHeapMemory()	15047.json	io.netty.buffer.PooledByteBufAllocatorMetric.toString()	true	473
2057.json	io.netty.handler.codec.socks.SocksAuthStatus.byteValue()	2062.json	io.netty.handler.codec.socks.SocksAuthResponse.encodeAsByteBuf(io.netty.buffer.ByteBuf)	true	2045
17022.json	io.netty.buffer.UnpooledHeapByteBuf.getInt(int)	noCall	noCall	true	3609
12357.json	io.netty.handler.codec.ReplayingDecoderByteBuf.getUnsignedByte(int)	noCall	noCall	true	2019
10991.json	io.netty.handler.codec.http2.Http2MultiplexCodec.DefaultHttp2StreamChannel.compareTo(io.netty.channel.Channel)	noCall	noCall	true	318
10688.json	io.netty.handler.codec.http2.Http2FrameListenerDecorator.onHeadersRead(io.netty.channel.ChannelHandlerContext, int, io.netty.handler.codec.http2.Http2Headers, int, short, boolean, int, boolean)	noCall	noCall	true	1248
781.json	io.netty.channel.epoll.EpollServerSocketChannel.localAddress()	noCall	noCall	true	1590
17012.json	io.netty.buffer.UnpooledHeapByteBuf.getByte(int)	noCall	noCall	true	3609
6062.json	io.netty.channel.embedded.EmbeddedChannel.Anonymous-b211388f-8572-4f5a-8cad-e526286beb4f.operationComplete(io.netty.channel.ChannelFuture)	noCall	noCall	true	818
12620.json	io.netty.handler.codec.EmptyHeaders.setFloat(K, float)	noCall	noCall	true	1333
7744.json	io.netty.handler.codec.http.ReadOnlyHttpHeaders.getShort(java.lang.CharSequence, short)	noCall	noCall	true	230
15204.json	io.netty.buffer.UnpooledUnsafeHeapByteBuf._getShortLE(int)	15203.json	io.netty.buffer.UnpooledUnsafeHeapByteBuf.getShortLE(int)	true	803
6497.json	io.netty.channel.socket.nio.NioDatagramChannel.leaveGroup(java.net.InetSocketAddress, java.net.NetworkInterface, io.netty.channel.ChannelPromise)	6496.json	io.netty.channel.socket.nio.NioDatagramChannel.leaveGroup(java.net.InetSocketAddress, java.net.NetworkInterface)	true	2275
5067.json	io.netty.channel.DefaultAddressedEnvelope.toString()	noCall	noCall	true	2223
10394.json	io.netty.handler.codec.http2.Http2PromisedRequestVerifier.Anonymous-28b26aef-e871-46c2-856a-3aeaae367be4.isCacheable(io.netty.handler.codec.http2.Http2Headers)	noCall	noCall	true	1188
2327.json	io.netty.util.AsciiString.toString(int)	2326.json,8289.json	io.netty.util.AsciiString.toString(),io.netty.handler.codec.http.HttpResponseStatus.parseLine(io.netty.util.AsciiString)	true	2216
9893.json	io.netty.handler.codec.http2.Http2FrameCodecBuilder.initialHuffmanDecodeCapacity(int)	noCall	noCall	true	318
5080.json	io.netty.channel.DefaultChannelConfig.getAllocator()	5071.json	io.netty.channel.DefaultChannelConfig.getOption(io.netty.channel.ChannelOption<T>)	true	2041
11849.json	io.netty.channel.kqueue.KQueueDatagramChannelConfig.setReceiveBufferSize(int)	11829.json	io.netty.channel.kqueue.KQueueDatagramChannelConfig.setOption(io.netty.channel.ChannelOption<T>, T)	true	418
3228.json	io.netty.util.internal.PlatformDependent.getLongSafe(byte[], int)	3289.json	io.netty.util.internal.PlatformDependent.hashCodeAsciiSafe(byte[], int, int)	true	957
5448.json	io.netty.channel.local.LocalServerChannel.remoteAddress()	noCall	noCall	true	2217
18601.json	io.netty.example.worldclock.WorldClockProtocol.Locations.Builder.removeLocation(int)	noCall	noCall	true	1971
281.json	io.netty.handler.proxy.HttpProxyHandler.newInitialMessage(io.netty.channel.ChannelHandlerContext)	noCall	noCall	true	1351
2474.json	io.netty.util.concurrent.SingleThreadEventExecutor.removeShutdownHook(java.lang.Runnable)	5456.json,5483.json	io.netty.channel.local.LocalServerChannel.doDeregister(),io.netty.channel.local.LocalChannel.doDeregister()	true	2217
17510.json	io.netty.buffer.SwappedByteBuf.writeMedium(int)	noCall	noCall	true	2205
7797.json	io.netty.handler.codec.http.DefaultLastHttpContent.retainedDuplicate()	noCall	noCall	true	769
12921.json	io.netty.handler.codec.compression.LzfEncoder.encode(io.netty.channel.ChannelHandlerContext, io.netty.buffer.ByteBuf, io.netty.buffer.ByteBuf)	noCall	noCall	true	1440
11047.json	io.netty.handler.codec.http2.Http2Exception.streamId(io.netty.handler.codec.http2.Http2Exception)	noCall	noCall	true	1248
5798.json	io.netty.channel.CombinedChannelDuplexHandler.inboundHandler()	7468.json,7467.json	io.netty.handler.codec.http.HttpClientCodec.isSingleDecode(),io.netty.handler.codec.http.HttpClientCodec.setSingleDecode(boolean)	true	1963
2408.json	io.netty.util.concurrent.CompleteFuture.addListener(io.netty.util.concurrent.GenericFutureListener<? extends io.netty.util.concurrent.Future<? super V>>)	noCall	noCall	true	1936
440.json	io.netty.handler.codec.mqtt.MqttCodecUtil.isValidPublishTopicName(java.lang.String)	485.json	io.netty.handler.codec.mqtt.MqttDecoder.decodePublishVariableHeader(io.netty.buffer.ByteBuf, io.netty.handler.codec.mqtt.MqttFixedHeader)	true	1465
18689.json	io.netty.example.worldclock.WorldClockProtocol.LocalTime.Builder.clearDayOfMonth()	noCall	noCall	true	1971
365.json	io.netty.handler.codec.mqtt.MqttMessageFactory.newMessage(io.netty.handler.codec.mqtt.MqttFixedHeader, java.lang.Object, java.lang.Object)	478.json	io.netty.handler.codec.mqtt.MqttDecoder.decode(io.netty.channel.ChannelHandlerContext, io.netty.buffer.ByteBuf, java.util.List<java.lang.Object>)	true	1465
7443.json	io.netty.handler.codec.http.cors.CorsConfigBuilder.preflightResponseHeader(java.lang.CharSequence, java.lang.Object...)	7405.json	io.netty.handler.codec.http.cors.CorsConfig.Builder.preflightResponseHeader(java.lang.CharSequence, java.lang.Object...)	true	920
17283.json	io.netty.buffer.PoolChunkList.allocate(io.netty.buffer.PooledByteBuf<T>, int, int)	16741.json	io.netty.buffer.PoolArena.allocateNormal(io.netty.buffer.PooledByteBuf<T>, int, int)	true	2019
10804.json	io.netty.handler.codec.http2.Http2ConnectionHandlerBuilder.encoderEnforceMaxConcurrentStreams(boolean)	4675.json	io.netty.microbench.http2.NoPriorityByteDistributionBenchmark.setupTrial()	true	998
15939.json	io.netty.buffer.CompositeByteBuf.readBytes(byte[], int, int)	15512.json	io.netty.buffer.WrappedCompositeByteBuf.readBytes(byte[], int, int)	true	2077
14341.json	io.netty.handler.ssl.ReferenceCountedOpenSslServerContext.sessionContext()	noCall	noCall	true	1500
11121.json	io.netty.handler.codec.http2.ReadOnlyHttp2Headers.addObject(java.lang.CharSequence, java.lang.Object)	noCall	noCall	true	553
637.json	io.netty.channel.epoll.EpollSocketChannelConfig.calculateMaxBytesPerGatheringWrite()	604.json	io.netty.channel.epoll.EpollSocketChannelConfig.setSendBufferSize(int)	true	199
13255.json	io.netty.handler.codec.DateFormatter.append0(java.util.Date, java.lang.StringBuilder)	13254.json,13239.json	io.netty.handler.codec.DateFormatter.format0(java.util.Date),io.netty.handler.codec.DateFormatter.append(java.util.Date, java.lang.StringBuilder)	true	583
16927.json	io.netty.buffer.AdvancedLeakAwareByteBuf.readShortLE()	noCall	noCall	true	894
12444.json	io.netty.handler.codec.ReplayingDecoderByteBuf.setBytes(int, io.netty.buffer.ByteBuf, int)	noCall	noCall	true	2019
13456.json	io.netty.channel.udt.UdtMessage.copy()	noCall	noCall	true	1994
6258.json	io.netty.channel.MultithreadEventLoopGroup.newDefaultThreadFactory()	noCall	noCall	true	1909
16613.json	io.netty.buffer.AbstractUnpooledSlicedByteBuf.getBytes(int, io.netty.buffer.ByteBuf, int, int)	noCall	noCall	true	3609
3205.json	io.netty.util.internal.PlatformDependent.throwException0(java.lang.Throwable)	3204.json	io.netty.util.internal.PlatformDependent.throwException(java.lang.Throwable)	true	1936
17380.json	io.netty.buffer.DuplicatedByteBuf.setBytes(int, java.nio.channels.ScatteringByteChannel, int)	noCall	noCall	true	3609
12079.json	io.netty.channel.kqueue.KQueueServerSocketChannelConfig.setConnectTimeoutMillis(int)	noCall	noCall	true	418
15227.json	io.netty.buffer.UnpooledUnsafeHeapByteBuf.setInt(int, int)	noCall	noCall	true	1481
5738.json	io.netty.channel.SingleThreadEventLoop.executeAfterEventLoopIteration(java.lang.Runnable)	noCall	noCall	true	713
14334.json	io.netty.handler.ssl.PemValue.touch(java.lang.Object)	noCall	noCall	true	745
820.json	io.netty.channel.epoll.EpollDatagramChannel.joinGroup(java.net.InetAddress, io.netty.channel.ChannelPromise)	819.json	io.netty.channel.epoll.EpollDatagramChannel.joinGroup(java.net.InetAddress)	true	1531
8869.json	io.netty.handler.codec.http.multipart.HttpPostRequestEncoder.WrappedFullHttpRequest.retain()	noCall	noCall	true	1876
5025.json	io.netty.bootstrap.AbstractBootstrap.channelFactory()	4964.json	io.netty.bootstrap.AbstractBootstrapConfig.channelFactory()	true	2233
183.json	io.netty.channel.sctp.oio.OioSctpServerChannel.allLocalAddresses()	noCall	noCall	true	2104
15518.json	io.netty.buffer.WrappedCompositeByteBuf.asReadOnly()	17855.json	io.netty.buffer.SimpleLeakAwareCompositeByteBuf.asReadOnly()	true	766
16978.json	io.netty.buffer.UnpooledHeapByteBuf.allocateArray(int)	16985.json,null	io.netty.buffer.UnpooledHeapByteBuf.capacity(int),io.netty.buffer.UnpooledByteBufAllocator.InstrumentedUnpooledHeapByteBuf.allocateArray(int)	true	480
13454.json	io.netty.channel.udt.DefaultUdtServerChannelConfig.setWriteBufferWaterMark(io.netty.channel.WriteBufferWaterMark)	noCall	noCall	true	816
17158.json	io.netty.buffer.AdvancedLeakAwareCompositeByteBuf.readInt()	noCall	noCall	true	888
6787.json	io.netty.channel.socket.oio.OioServerSocketChannel.isOpen()	6788.json	io.netty.channel.socket.oio.OioServerSocketChannel.isActive()	true	3609
13563.json	io.netty.handler.stream.ChunkedStream.close()	noCall	noCall	true	3296
5085.json	io.netty.channel.DefaultChannelConfig.isAutoRead()	null,11761.json,null,5071.json,971.json,null	io.netty.channel.epoll.AbstractEpollStreamChannel.SpliceInChannelTask.spliceIn(io.netty.channel.RecvByteBufAllocator.Handle),io.netty.channel.kqueue.AbstractKQueueChannel.clearReadFilter(),io.netty.channel.kqueue.AbstractKQueueChannel.Anonymous-2401989c-f553-43a7-a522-28397db0627d.run(),io.netty.channel.DefaultChannelConfig.getOption(io.netty.channel.ChannelOption<T>),io.netty.channel.epoll.AbstractEpollChannel.clearEpollIn(),io.netty.channel.epoll.AbstractEpollChannel.Anonymous-61a8aa4b-3e02-4fe8-bf16-7c4fa8b44633.run()	true	2001
