Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
913	6,6,6	5,5,5	6,6,6	0,0,0	0,92,135	0,1,0	0,2,0	0,5,0	0,0,0	7064.json
1555	8	8	8	0	0	0	0	0	0	3018.json
1760	6,6	6,6	6,6	0,0	0,982	0,0	0,0	0,0	0,0	7264.json
2209	3,3,3	3,3,3	3,3,3	1,1,1	0,36,36	0,0,0	0,0,0	0,0,0	0,0,0	6424.json
71	5	3	5	0	0	0	0	0	0	11110.json
1557	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,21,1344,1344	0,1,0,0	0,2,0,0	0,14,0,0	0,0,0,0	10617.json
1440	8,8,8	8,8,8	8,8,8	0,0,0	0,39,1226	0,2,0	0,4,0	0,18,0	0,0,0	9089.json
2745	13,13,13,13,13	13,13,13,13,13	13,13,13,13,13	0,0,0,0,0	0,278,572,1832,1846	0,1,0,0,0	0,2,0,0,0	0,6,0,0,0	0,0,0,0,0	4080.json
2472	3,3,3,7	3,3,3,7	3,3,3,7	1,1,1,0	0,299,1558,1627	0,0,0,5	0,0,0,6	0,0,0,120	0,0,0,0	333.json
961	6,6,6	4,4,4	6,6,6	0,0,0	0,749,749	0,0,1	0,0,2	0,0,5	0,0,0	10055.json
1446	6,6	3,3	6,6	0,0	0,532	0,0	0,0	0,0	0,0	284.json
2758	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	0,0,1,1,1,1	0,62,538,585,585,649	0,1,2,0,0,0	0,2,4,0,0,0	0,14,15,0,0,0	0,0,0,0,0,0	5979.json
1082	3	3	3	1	0	0	0	0	0	2978.json
1397	3,3	3,3	3,3	1,1	0,483	0,0	0,0	0,0	0,0	11080.json
2220	6,6,6	6,6,6	6,6,6	0,0,0	0,0,6	0,3,0	0,6,0	0,68,0	0,0,0	2514.json
2521	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,348,1607,1621	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	4160.json
444	9,9	10,10	9,9	0,0	0,230	0,0	0,0	0,0	0,0	8668.json
1907	3	3	3	0	0	0	0	0	0	5914.json
954	6,6	6,6	6,6	0,0	0,741	0,0	0,0	0,0	0,0	8688.json
1440	3,3	3,3	3,3	1,1	0,1226	0,0	0,0	0,0	0,0	8899.json
71	11	10	10	0	0	0	0	0	0	11108.json
598	3	3	3	1	0	0	0	0	0	6256.json
2299	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,126,126,1521	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	6961.json
1446	3,3	3,3	3,3	1,1	0,1232	0,0	0,0	0,0	0,0	8686.json
1907	20,18,12,42,12,18,19	14,17,11,37,11,16,14	14,17,11,37,11,16,14	0,0,0,0,0,0,0	0,510,510,1309,1484,1525,1835	0,9,3,36,6,11,10	0,20,12,42,42,16,19	0,286,246,1178,1178,211,205	0,0,0,0,0,0,0	5733.json
2220	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,0,47,1306,1320	0,1,0,0,0	0,2,0,0,0	0,4,0,0,0	0,0,0,0,0	5395.json
541	4,4	4,4	4,4	0,0	0,502	0,4	0,8	0,18	0,0	8162.json
78	3	3	3	0	0	0	0	0	0	6740.json
