Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
692	3	3	3	0	0	0	0	0	0	296.json
3407	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,13,31,57,2269	0,3,1,1,0	0,6,2,2,0	0,12,1,3,0	0,0,0,0,0	753.json
3396	3,3,3	3,3,3	3,3,3	1,1,1	0,20,2258	0,0,0	0,0,0	0,0,0	0,0,0	1595.json
3107	5,9,9,9,5,5	5,5,5,5,5,5	5,9,9,9,5,5	0,0,0,0,0,0	0,0,0,1969,2253,2253	0,9,1,0,1,1	0,14,2,0,6,2	0,151,1,0,123,29	0,0,0,0,0,0	578.json
3903	3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0,0	0,0,0,5,18,553,2765,3089,3688	0,0,0,1,1,2,0,2,2	0,0,0,2,2,4,0,4,4	0,0,0,1,11,7,0,3,4	0,0,0,0,0,0,0,1,0	1134.json
692	4	4	4	0	0	0	0	0	0	1385.json
758	3,3	3,3	3,3	0,0	0,67	0,1	0,2	0,2	0,1	797.json
692	4	4	4	0	0	0	0	0	0	1366.json
134	3	3	3	0	0	0	0	0	0	327.json
357	3	3	3	1	0	0	0	0	0	381.json
357	20,4,9,11,11	11,4,9,9,9	17,4,9,9,9	0,0,0,0,0	0,0,175,175,175	0,2,7,3,1	0,20,9,4,2	0,1091,286,233,3	0,0,0,0,0	489.json
2217	5,5,3,3,3,3,3	5,5,3,3,3,3,3	5,5,3,3,3,3,3	0,0,0,0,0,0,0	0,0,8,8,594,594,1079	0,5,1,0,1,1,0	0,10,4,0,2,2,0	0,20,207,0,13,13,0	0,0,0,0,0,0,0	1524.json
3928	4,4,4,4,3,3,3,3,3,4,4	4,4,4,4,3,3,3,3,3,4,4	4,4,4,4,3,3,3,3,3,4,4	0,0,0,0,0,0,0,0,0,0,0	0,1,1,29,54,408,408,2338,2790,3135,3157	0,0,1,0,1,1,1,1,0,2,1	0,0,2,0,3,2,2,2,0,3,2	0,0,11,0,23,26,18,15,0,23,17	0,0,0,0,0,0,0,1,0,0,0	1785.json
3856	7,4,4	7,4,4	7,4,4	0,0,0	0,2266,2718	0,1,0	0,5,0	0,68,0	0,1,0	1238.json
3928	4,4,4,4,3,3,4	4,4,4,4,3,3,4	4,4,4,4,3,3,4	0,0,0,0,0,0,0	0,1,1,29,54,2790,3135	0,0,1,0,1,0,2	0,0,2,0,3,0,3	0,0,11,0,37,0,23	0,0,0,0,0,0,0	1731.json
3686	12,12,11,11,11,11,11	3,3,3,3,3,3,3	12,12,11,11,11,11,11	0,0,0,0,0,0,0	0,4,4,9,2548,2887,2918	0,1,4,2,0,2,0	0,2,9,4,0,4,0	0,5,148,2,5,26,0	0,1,1,0,0,0,0	1067.json
160	3,3,3	3,3,3	3,3,3	0,0,0	0,0,0	0,1,0	0,2,0	0,12,0	0,0,0	890.json
3928	4,4,4,3,3,3,3,4,4	4,4,4,3,3,3,3,4,4	4,4,4,3,3,3,3,4,4	0,0,0,0,0,0,0,0,0	0,1,1,54,54,330,2790,3135,3160	0,3,1,1,1,1,0,2,0	0,6,2,3,2,2,0,3,0	0,43,11,42,9,14,0,24,0	0,0,0,0,0,1,0,0,0	185.json
3396	5,5,5,17,17,17,20,20	5,5,5,16,16,16,19,19	5,5,5,16,16,16,19,19	0,0,0,0,0,0,0,0	0,0,0,191,2258,2789,2789,2791	0,0,2,15,0,3,3,2	0,0,4,18,0,6,3,4	0,0,17,339,0,41,196,24	0,0,0,1,0,0,0,0	798.json
3884	4,4,3,3,3,3,3,3,3,4,4	4,4,3,3,3,3,3,3,3,4,4	4,4,3,3,3,3,3,3,3,4,4	0,0,0,0,0,0,0,0,0,0,0	0,7,9,10,10,42,2733,2733,2746,3091,3116	0,2,2,1,1,1,1,1,0,2,0	0,4,5,2,2,2,2,2,0,3,0	0,31,44,25,10,6,22,23,0,23,0	0,0,0,0,0,0,0,0,0,0,0	193.json
3600	3,3,3	3,3,3	3,3,3	0,0,0	0,4,2462	0,2,0	0,4,0	0,50,0	0,0,0	935.json
1173	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,35,35,481	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	269.json
2328	3,3,3	3,3,3	3,3,3	0,0,0	0,1190,1736	0,0,1	0,0,2	0,0,23	0,0,1	1670.json
2328	3,3,3	3,3,3	3,3,3	0,0,0	0,1190,1736	0,0,1	0,0,2	0,0,39	0,0,1	1672.json
606	3	3	3	0	0	0	0	0	0	1169.json
791	9	10	9	0	0	0	0	0	0	682.json
1164	3,3	3,3	3,3	0,0	0,26	0,0	0,0	0,0	0,0	943.json
692	8	5	8	0	0	0	0	0	0	302.json
2406	6,6,3,3,3,3	6,6,3,3,3,3	6,6,3,3,3,3	0,0,1,1,0,0	0,13,17,1061,1061,1268	0,2,1,0,1,0	0,4,5,0,2,0	0,3,205,0,14,0	0,0,0,0,0,0	486.json
3413	9,9,9,9,9,9,9,10,10,12,12,12,19,19,18,18,18,20	9,9,9,9,9,9,9,10,10,12,12,12,14,15,15,15,15,18	9,9,9,9,9,9,9,10,10,12,12,12,15,16,16,16,16,19	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,26,336,564,2275,2600,2614,2642,2663,2799,3098,3098,3098,3101,3101,3392	0,1,3,1,1,1,0,2,4,3,1,1,7,3,0,1,4,3	0,2,6,2,2,2,0,3,7,5,2,2,7,6,1,2,8,4	0,7,66,1,37,15,0,91,115,148,9,41,394,139,108,7,62,103	0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0	758.json
567	16,20,20,15,22,22,21,24	17,17,17,18,18,18,16,18	14,14,14,15,15,15,14,16	0,0,0,0,0,0,0,0	0,0,0,0,0,365,365,365	0,4,0,1,7,1,4,7	0,4,0,7,7,2,9,11	0,134,0,107,400,74,193,169	0,0,0,1,0,1,0,0	387.json
3856	20,20,20	20,20,20	20,20,20	0,0,0	0,2266,2718	0,1,0	0,2,0	0,10,0	0,1,0	1249.json
2217	7,6,6,6,6,6,5,5,5,5	7,6,6,5,5,5,5,5,5,5	7,6,6,5,5,5,5,5,5,5	0,0,0,0,0,0,0,0,0,0	0,0,0,8,8,594,594,889,1079,1488	0,2,1,1,0,1,2,2,0,2	0,5,2,2,0,2,5,4,0,4	0,85,16,3,0,30,291,16,0,6	0,0,0,0,0,0,0,1,0,1	1488.json
2653	3,3,3	3,3,3	3,3,3	1,1,1	0,372,1515	0,0,0	0,0,0	0,0,0	0,0,0	1125.json
672	3,4,4	3,4,4	3,4,4	0,0,0	0,0,0	0,2,1	0,3,2	0,76,17	0,0,1	1327.json
3022	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,0,0,1440,1884	0,3,2,1,0	0,6,4,2,0	0,39,42,10,0	0,0,1,0,0	81.json
3928	4,4,4,4,3,3,3,3,3,4,4	4,4,4,4,3,3,3,3,3,4,4	4,4,4,4,3,3,3,3,3,4,4	0,0,0,0,0,0,0,0,0,0,0	0,1,1,29,54,408,408,2338,2790,3135,3157	0,0,1,0,1,1,1,1,0,2,1	0,0,2,0,3,2,2,2,0,3,2	0,0,11,0,23,26,18,15,0,23,17	0,0,0,0,0,0,0,1,0,0,0	1783.json
1280	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	0,0,0,0,0,0	0,0,0,0,142,142	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	334.json
2217	4,4,4,4,4,3,3	4,4,4,4,4,3,3	4,4,4,4,4,3,3	0,0,0,0,0,0,0	0,8,8,92,93,594,1079	0,0,1,0,2,3,0	0,0,2,0,4,7,0	0,0,14,0,54,161,0	0,0,0,0,0,0,0	647.json
518	14,7,7,7	3,3,3,3	14,7,7,7	0,0,0,0	0,161,161,162	0,1,2,1	0,9,4,2	0,136,15,22	0,0,0,0	331.json
27	5	5	5	0	0	0	0	0	0	738.json
735	4,5,5	4,5,5	4,5,5	0,0,0	0,86,86	0,2,1	0,3,2	0,35,22	0,0,0	379.json
3328	3,3,3	3,3,3	3,3,3	0,0,0	0,2190,2763	0,0,1	0,0,2	0,0,10	0,0,0	1696.json
3929	3,3,3	3,3,3	3,3,3	0,0,0	0,2,2791	0,0,0	0,0,0	0,0,0	0,0,0	1303.json
3598	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,2,2,2460	0,0,2,0	0,0,4,0	0,0,6,0	0,0,0,0	986.json
3398	10,14,14,14,14,14,14	3,3,3,3,3,3,3	10,14,14,14,14,14,14	0,0,0,0,0,0,0	0,0,1,436,2260,2599,2630	0,7,1,1,0,2,0	0,10,2,2,0,4,0	0,304,4,32,8,26,0	0,0,0,1,0,0,0	1073.json
3549	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,199,2411,2735	0,1,0,1	0,2,0,2	0,2,0,2	0,0,0,1	1138.json
791	9	4	9	0	0	0	0	0	0	689.json
575	9	9	9	0	0	0	0	0	0	410.json
3929	3,3,3	3,3,3	3,3,3	0,0,0	0,2,2791	0,0,0	0,0,0	0,0,0	0,0,0	1282.json
3845	8,8,9,9,9,9	3,3,3,3,3,3	8,8,9,9,9,9	0,0,0,0,0,0	0,0,1005,2707,3046,3077	0,3,2,0,2,0	0,6,3,0,4,0	0,26,16,20,26,0	0,0,0,0,0,0	1039.json
984	3	3	3	0	0	0	0	0	0	736.json
791	9	4	9	0	0	0	0	0	0	683.json
606	3,3	3,3	3,3	1,1	0,12	0,1	0,2	0,42	0,0	788.json
692	3	3	3	0	0	0	0	0	0	292.json
3801	3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0,0,0	0,1,952,1469,1469,1469,1624,1638,2663,3064	0,1,1,1,1,1,0,0,0,1	0,2,2,2,2,2,0,0,0,2	0,11,11,42,4,4,0,0,0,28	0,0,0,0,0,0,0,0,0,0	957.json
3598	3,3,3	3,3,3	3,3,3	0,0,0	0,2,2460	0,1,0	0,2,0	0,17,0	0,0,0	940.json
692	3,7,11,12	3,3,7,7	3,7,11,12	0,0,0,0	0,0,2,390	0,6,9,2	0,8,14,3	0,176,170,51	0,0,0,0	252.json
3884	4,4,3,3,3,3,3,3,3,4,4	4,4,3,3,3,3,3,3,3,4,4	4,4,3,3,3,3,3,3,3,4,4	0,0,0,0,0,0,0,0,0,0,0	0,7,9,10,10,42,2733,2733,2746,3091,3116	0,2,2,1,1,1,1,1,0,2,0	0,4,5,2,2,2,2,2,0,3,0	0,31,50,25,9,6,7,8,0,23,0	0,0,0,0,0,0,0,0,0,0,0	190.json
3928	4,4,4,4,3,3,4	4,4,4,4,3,3,4	4,4,4,4,3,3,4	0,0,0,0,0,0,0	0,1,1,29,54,2790,3135	0,0,1,0,1,0,2	0,0,2,0,3,0,3	0,0,11,0,37,0,23	0,0,0,0,0,0,0	1732.json
2352	3,3	3,3	3,3	0,0	0,1214	0,0	0,0	0,0	0,0	1412.json
2660	5,3,3,3,3	3,3,3,3,3	5,3,3,3,3	0,0,0,0,0	0,7,1522,1861,1892	0,1,0,2,0	0,4,0,4,0	0,32,0,26,0	0,0,0,0,0	1088.json
3425	3,3,3	3,3,3	3,3,3	1,1,1	0,1094,2287	0,0,0	0,0,0	0,0,0	0,0,0	601.json
3928	4,4,4,4,3,3,3,3,3,3,6,6	4,4,4,4,3,3,3,3,3,3,6,6	4,4,4,4,3,3,3,3,3,3,6,6	0,0,0,0,0,0,0,0,0,0,0,0	0,1,1,29,54,54,54,724,748,2790,3135,3160	0,0,1,0,1,1,1,1,1,0,4,2	0,0,2,0,3,2,2,2,2,0,5,4	0,0,11,0,41,9,3,29,19,0,106,6	0,0,0,0,0,0,1,1,1,0,0,0	176.json
3929	5,5,5,4,4,4,5,5,5,5,6,6,6,5,7	5,5,5,4,4,4,5,5,5,5,6,6,6,5,5	5,5,5,4,4,4,5,5,5,5,6,6,6,5,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,2,20,26,26,55,128,409,421,504,1576,2791,3136,3323	0,0,2,3,0,0,2,2,0,2,2,2,0,1,4	0,0,4,7,0,0,3,4,0,4,3,4,0,3,6	0,0,23,112,0,0,47,10,0,8,69,65,0,56,81	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1165.json
202	3	3	3	0	0	0	0	0	0	1198.json
1280	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	1,1,1,1,1	0,0,142,142,1102	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	829.json
3601	18,18,13,11,10,7,8,10,13,13,13,11,11,11,11,11,11,11,11,10,10,9	11,11,11,8,8,7,7,8,10,10,10,10,10,10,10,10,10,10,10,9,9,8	16,16,11,10,8,7,7,8,10,10,10,10,10,10,10,10,10,10,10,9,9,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,1,1,2,3,5,5,5,5,5,5,521,1269,1269,2463,2833,2946,3032	0,0,1,3,6,4,1,7,10,1,0,2,1,1,2,4,1,1,0,1,1,1	0,0,7,8,13,11,1,12,17,2,0,6,2,2,4,8,2,2,0,3,2,3	0,0,263,138,255,320,38,331,230,65,0,194,10,2,12,65,4,4,0,110,16,94	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0	971.json
3903	5,5,5,5,5,5,5,5,5	5,5,5,5,5,5,5,5,5	5,5,5,5,5,5,5,5,5	0,0,0,0,0,0,0,0,0	0,0,0,5,18,553,2765,3089,3112	0,0,0,1,1,3,0,3,2	0,0,0,2,2,6,0,6,4	0,0,0,1,11,6,0,6,6	0,0,0,0,0,0,0,1,0	1135.json
3928	4,4,4,4,3,3,3,3,3,3,4,4	4,4,4,4,3,3,3,3,3,3,4,4	4,4,4,4,3,3,3,3,3,3,4,4	0,0,0,0,0,0,0,0,0,0,0,0	0,1,1,29,54,54,408,408,2338,2790,3135,3157	0,0,1,0,1,1,1,1,1,0,2,1	0,0,2,0,3,2,2,2,2,0,3,2	0,0,11,0,23,1,26,18,15,0,23,17	0,0,0,0,0,0,0,0,1,0,0,0	1775.json
