Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
4202	121,121,121,122,121,120,123,123,123,124,117,129,128,160,160,160,160,160,171,173,173,173,175,176,176,176,176	94,94,94,94,93,93,94,94,94,95,83,87,87,102,102,102,102,102,110,111,111,111,113,113,113,113,113	117,117,117,118,117,116,119,119,119,120,109,120,120,148,148,148,148,148,158,159,159,159,161,162,162,162,162	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,347,436,436,618,700,713,901,1359,1379,1407,1414,1539,1774,1779,2324,2334,2471,2531,2534,2747,2842,2947,3109,3335,3438	0,0,3,7,2,1,7,0,2,2,21,14,0,36,2,1,15,1,12,4,2,1,4,2,1,1,15	0,0,6,13,5,3,11,0,4,3,49,16,1,40,4,2,30,2,13,6,4,2,6,3,2,2,30	0,0,70,137,114,1,14,0,30,41,1440,484,41,1142,89,8,480,14,282,41,18,5,58,113,5,9,210	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0	25450.json
4689	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,17,1200,1395	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	17042.json
3836	3,3	3,3	3,3	1,1	0,347	0,0	0,0	0,0	0,0	3592.json
2396	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,0,43,56	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	27821.json
3919	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,78,430,1076,2464	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	22782.json
1731	12	10	10	0	0	0	0	0	0	12485.json
1833	3,3	3,3	3,3	0,1	0,378	0,2	0,4	0,42	0,0	17961.json
972	3	3	3	0	0	0	0	0	0	5677.json
2843	8,14	9,14	8,13	0,0	0,1288	0,6	0,6	0,225	0,0	8129.json
4689	3,3,3	3,3,3	3,3,3	0,0,0	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	2973.json
4689	3,3,3	3,3,3	3,3,3	0,0,0	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	29273.json
2980	11,11,11,11	9,9,9,9	11,11,11,11	0,0,0,0	0,137,1525,1525	0,0,11,1	0,0,22,2	0,0,11,6	0,0,0,0	13333.json
3652	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	1,1,1,1,1	0,163,1774,2888,2888	0,0,2,2,2	0,0,4,4,4	0,0,29,32,32	0,0,0,0,0	3960.json
4689	12,12,13,13,19,18,20	9,9,10,10,15,14,16	12,12,13,13,19,18,20	0,0,0,0,0,0,0	0,17,944,1200,3628,4409,4415	0,0,5,0,14,0,6	0,0,9,0,22,1,10	0,0,134,0,130,42,162	0,0,0,0,0,0,0	28331.json
2396	3,3	3,3	3,3	1,1	0,43	0,0	0,0	0,0	0,0	27487.json
2541	3	3	3	1	0	0	0	0	0	3959.json
1834	3	3	3	0	0	0	0	0	0	16046.json
1878	3,31,33,33,33,33,33	3,23,24,24,24,24,24	3,26,27,27,27,27,27	1,0,0,0,0,0,0	0,37,41,42,423,1114,1114	0,28,4,1,1,1,1	0,28,6,2,2,2,2	0,1108,131,4,6,18,8	0,0,0,0,0,0,0	4857.json
4689	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,17,1200,1405,3147	0,0,0,0,1	0,0,0,0,2	0,0,0,0,12	0,0,0,0,0	13114.json
1552	3	3	3	1	0	0	0	0	0	5964.json
573	24,24	18,18	21,21	0,0	0,313	0,4	0,8	0,16	0,0	22079.json
4689	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,1	0,17,1200,4589	0,0,0,1	0,0,0,2	0,0,0,7	0,0,0,0	19364.json
3841	3,4,4,4,4,4,4,4,4	3,4,4,4,4,4,4,4,4	3,4,4,4,4,4,4,4,4	0,0,0,0,0,0,0,0,0	0,45,352,998,998,1400,2386,2386,2474	0,2,0,4,0,1,0,1,2	0,3,0,8,0,2,0,2,4	0,24,0,8,0,1,0,13,43	0,0,0,0,0,0,0,1,0	23340.json
2633	3,3,3,3,7,7	3,3,3,3,3,3	3,3,3,3,7,7	0,0,0,0,0,0	0,868,868,1204,1863,1863	0,2,1,1,6,1	0,4,2,2,8,2	0,128,25,28,69,27	0,0,0,0,0,0	26392.json
2843	12,12	8,8	11,11	0,0	0,492	0,2	0,4	0,24	0,0	8068.json
4689	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,17,1200,1683	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	16069.json
2359	3,3	3,3	3,3	0,0	0,7	0,0	0,0	0,0	0,0	28049.json
468	3	3	3	1	0	0	0	0	0	4897.json
3339	3,3	3,3	3,3	0,0	0,45	0,0	0,0	0,0	0,0	17118.json
4203	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,2,714,1624	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	1045.json
2843	5,5,9	4,4,4	5,5,9	0,0,0	0,91,1597	0,1,1	0,2,2	0,3,40	0,0,1	8095.json
2361	3	3	3	1	0	0	0	0	0	2198.json
1541	16	10	16	0	0	0	0	0	0	9761.json
182	4	4	4	0	0	0	0	0	0	12448.json
3843	3,3	3,3	3,3	1,1	0,354	0,0	0,0	0,0	0,0	18880.json
2736	8	3	8	0	0	0	0	0	0	27304.json
4203	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,2,714,1624	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	1151.json
1541	3,3	3,3	3,3	0,0	0,103	0,1	0,2	0,6	0,0	1393.json
4689	4,4,4,4	3,3,3,3	4,4,4,4	0,0,0,0	0,17,1200,1405	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	11563.json
3319	3	3	3	0	0	0	0	0	0	9576.json
