Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
3926	9,9,9,9	6,6,7,7	6,6,7,7	0,0,0,0	0,946,1126,3399	0,0,1,0	0,0,2,0	0,0,41,0	0,0,0,0	3171.json
436	3	3	3	0	0	0	0	0	0	34812.json
3594	3,3,3	3,3,3	3,3,3	1,1,1	0,614,3067	0,0,0	0,0,0	0,0,0	0,0,0	11269.json
3594	3,3,3	3,3,3	3,3,3	1,1,1	0,614,3067	0,0,0	0,0,0	0,0,0	0,0,0	12339.json
2656	3,3	3,3	3,3	1,1	0,2129	0,0	0,0	0,0	0,0	31128.json
436	3	3	3	0	0	0	0	0	0	22922.json
417	3	3	3	1	0	0	0	0	0	35782.json
4562	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,87,87,88,88,88,88,90,91,115,115,156,188,213,263,289,637,1582,2005,2006,3053,4036	0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0	0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0	0,75,7,10,6,6,12,8,7,7,7,6,7,15,15,13,12,0,4,7,7,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	29844.json
4487	3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0,0,0	0,14,113,113,214,562,659,1507,3960,4051	0,1,1,1,1,1,1,0,0,1	0,2,2,2,2,2,2,0,0,2	0,6,4,6,5,5,5,0,0,5	0,0,0,0,0,0,0,0,0,0	19007.json
1251	30,30	14,14	20,20	0,0	0,725	0,0	0,0	0,0	0,0	8176.json
4475	3,3,3,3,3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,1,1,28,63,101,176,550,1495,1918,2966,3948	0,1,1,1,1,1,1,1,1,1,0,1,1,0	0,2,2,2,2,2,2,2,2,2,0,2,2,0	0,4,8,12,12,12,12,12,12,12,0,12,12,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	30033.json
1525	1080,1080,1080	541,541,541	546,546,546	0,0,0	0,998,1094	0,0,0	0,0,0	0,0,0	0,0,0	18087.json
2726	3,3	3,3	3,3	1,1	0,2200	0,0	0,0	0,0	0,0	11796.json
3594	3,3,3	3,3,3	3,3,3	1,1,1	0,614,3067	0,0,0	0,0,0	0,0,0	0,0,0	10687.json
2726	3,3	3,3	3,3	1,1	0,2200	0,0	0,0	0,0	0,0	12370.json
4374	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,546,1394,3847	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	23528.json
3561	3,3,3	3,3,3	3,3,3	0,0,0	0,581,3034	0,0,0	0,0,0	0,0,0	0,0,0	8461.json
3827	3,3,3	3,3,3	3,3,3	1,1,1	0,847,3301	0,0,0	0,0,0	0,0,0	0,0,0	20380.json
3963	3,3,3	3,3,3	3,3,3	1,1,1	0,983,3436	0,0,0	0,0,0	0,0,0	0,0,0	26426.json
4475	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,1,1,1,3,4,21,28,28,63,69,101,126,176,202,512,550,1495,1918,1919,2966,3948	0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0	0,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0	0,11,21,14,11,12,14,9,12,13,13,12,6,13,14,13,9,11,4,0,12,15,12,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	30497.json
431	3,3	3,3	3,3	0,0	0,0	0,0	0,0	0,0	0,0	3654.json
4475	3,3,3	3,3,3	3,3,3	1,1,1	0,1495,3948	0,0,0	0,0,0	0,0,0	0,0,0	33308.json
3594	7,7,7	7,7,7	7,7,7	0,0,0	0,614,3067	0,0,0	0,0,0	0,0,0	0,0,0	12545.json
4487	3,3,3	3,3,3	3,3,3	1,1,1	0,1507,3960	0,0,0	0,0,0	0,0,0	0,0,0	18469.json
4119	7,7,7	3,3,3	3,3,3	0,0,0	0,1139,3592	0,0,0	0,0,0	0,0,0	0,0,0	2069.json
436	3	3	3	1	0	0	0	0	0	15633.json
3826	3,3,3	3,3,3	3,3,3	1,1,1	0,846,3300	0,0,0	0,0,0	0,0,0	0,0,0	16838.json
3578	3,3,3	3,3,3	3,3,3	1,1,1	0,598,3051	0,0,0	0,0,0	0,0,0	0,0,0	7729.json
3594	6,6,6	6,6,6	6,6,6	0,0,0	0,614,3067	0,0,0	0,0,0	0,0,0	0,0,0	12572.json
4620	3,3,3	3,3,3	3,3,3	0,0,0	0,1640,4094	0,0,0	0,0,0	0,0,0	0,0,0	5628.json
3966	3,3,3	3,3,3	3,3,3	0,0,0	0,986,3439	0,0,0	0,0,0	0,0,0	0,0,0	28273.json
3385	3,3,3	3,3,3	3,3,3	0,0,0	0,405,2858	0,0,0	0,0,0	0,0,0	0,0,0	27443.json
3966	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,581,986,3439	0,1,0,0	0,2,0,0	0,9,0,0	0,0,0,0	28477.json
774	3,3	3,3	3,3	1,1	0,247	0,0	0,0	0,0	0,0	31905.json
3593	3,3,3	3,3,3	3,3,3	1,1,1	0,613,3066	0,0,0	0,0,0	0,0,0	0,0,0	22305.json
4374	7,7,7	7,7,7	7,7,7	0,0,0	0,1394,3847	0,0,0	0,0,0	0,0,0	0,0,0	24475.json
3827	3,3,3	3,3,3	3,3,3	1,1,1	0,847,3301	0,0,0	0,0,0	0,0,0	0,0,0	19133.json
417	3	3	3	0	0	0	0	0	0	35510.json
4487	3,3,3	3,3,3	3,3,3	1,1,1	0,1507,3960	0,0,0	0,0,0	0,0,0	0,0,0	19252.json
3963	3,3,3	3,3,3	3,3,3	1,1,1	0,983,3436	0,0,0	0,0,0	0,0,0	0,0,0	26257.json
3594	3,3,3	3,3,3	3,3,3	1,1,1	0,614,3067	0,0,0	0,0,0	0,0,0	0,0,0	12673.json
3594	3,3,3	3,3,3	3,3,3	1,1,1	0,614,3067	0,0,0	0,0,0	0,0,0	0,0,0	10306.json
1825	74,74	55,55	56,56	0,0	0,1298	0,0	0,0	0,0	0,0	426.json
2726	3,3	3,3	3,3	1,1	0,2200	0,0	0,0	0,0	0,0	10263.json
4037	36,36,47,47	33,33,46,46	35,35,46,46	0,0,0,0	0,1057,1434,3510	0,0,24,0	0,0,37,0	0,0,234,0	0,0,0,0	14626.json
3593	3,3,3	3,3,3	3,3,3	1,1,1	0,613,3066	0,0,0	0,0,0	0,0,0	0,0,0	22419.json
1825	3,3	3,3	3,3	0,0	0,1298	0,0	0,0	0,0	0,0	504.json
3593	3,3,3	3,3,3	3,3,3	0,0,0	0,613,3066	0,0,0	0,0,0	0,0,0	0,0,0	22284.json
3963	3,3,3	3,3,3	3,3,3	1,1,1	0,983,3436	0,0,0	0,0,0	0,0,0	0,0,0	26113.json
150	24	15	15	0	0	0	0	0	0	15453.json
4374	7,7,7	7,7,7	7,7,7	0,0,0	0,1394,3847	0,0,0	0,0,0	0,0,0	0,0,0	19382.json
417	3	3	3	1	0	0	0	0	0	24532.json
4475	3,3,3	3,3,3	3,3,3	1,1,1	0,1495,3948	0,0,0	0,0,0	0,0,0	0,0,0	31715.json
436	7	7	7	0	0	0	0	0	0	35018.json
3827	3,3,3	3,3,3	3,3,3	1,1,1	0,847,3301	0,0,0	0,0,0	0,0,0	0,0,0	20953.json
1825	3,3,3	3,3,3	3,3,3	1,1,1	0,3,1298	0,0,0	0,0,0	0,0,0	0,0,0	874.json
4620	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,797,1640,4094	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	5195.json
3578	7,7,7	7,7,7	7,7,7	0,0,0	0,598,3051	0,0,0	0,0,0	0,0,0	0,0,0	8046.json
431	3,3	3,3	3,3	1,1	0,0	0,0	0,0	0,0	0,0	4671.json
4475	3,3,3	3,3,3	3,3,3	1,1,1	0,1495,3948	0,0,0	0,0,0	0,0,0	0,0,0	32809.json
4010	12,12,12,17,17	3,3,3,6,6	3,3,3,6,6	0,0,0,0,0	0,38,1030,1387,3483	0,1,0,6,0	0,2,0,7,0	0,6,0,209,0	0,0,0,0,0	83.json
