Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
1806	8,8,8	6,6,6	7,7,7	0,0,0	0,11,1493	0,1,0	0,2,0	0,13,0	0,0,0	4844.json
928	3	3	3	0	0	0	0	0	0	23413.json
1586	4,4,4	4,4,4	4,4,4	0,0,0	0,638,651	0,2,0	0,4,0	0,31,0	0,0,0	20906.json
496	3	3	3	1	0	0	0	0	0	20313.json
1197	4,4,4	4,4,4	4,4,4	0,0,0	0,176,812	0,0,1	0,0,2	0,0,7	0,0,0	5496.json
1187	4,4	4,4	4,4	0,0	0,1026	0,1	0,2	0,37	0,0	12084.json
3553	13,13,13,13,13,8,8	11,11,11,11,11,7,7	11,11,11,11,11,7,7	0,0,0,0,0,0,0	0,8,645,1203,1692,2454,3462	0,2,1,0,0,1,1	0,4,2,0,0,7,2	0,13,8,0,0,104,16	0,0,0,0,0,0,0	18310.json
2042	11,11,14,14,14,14,14	9,9,11,11,11,11,11	9,9,11,11,11,11,11	0,0,0,0,0,0,0	0,106,197,958,1328,1581,1729	0,0,8,1,1,1,0	0,0,13,2,2,2,0	0,0,87,20,16,33,0	0,0,0,0,0,0,0	9201.json
2314	3,3,3,3,3,3,3	3,3,3,3,3,3,3	3,3,3,3,3,3,3	0,0,0,0,0,0,0	0,22,116,118,1968,1968,1968	0,1,0,0,0,0,0	0,2,0,0,0,0,0	0,7,0,0,0,0,0	0,0,0,0,0,0,0	1372.json
412	3,4,4	3,4,4	3,4,4	1,0,0	0,251,251	0,3,1	0,5,2	0,105,16	0,0,0	15745.json
1683	15,16,10,10,9,9,9	13,13,7,7,7,7,7	15,16,10,10,9,9,9	0,0,0,0,0,0,0	0,6,35,251,959,959,1322	0,2,6,0,0,0,2	0,3,18,0,0,0,4	0,38,554,0,9,0,26	0,0,0,0,0,0,0	13978.json
1544	3,3,3	3,3,3	3,3,3	0,0,0	0,820,830	0,0,0	0,0,0	0,0,0	0,0,0	8962.json
1739	4,4	4,4	4,4	0,0	0,455	0,0	0,0	0,0	0,0	7918.json
1468	7,11,12,11,11,3,3	4,5,6,5,5,3,3	7,10,11,10,10,3,3	0,0,0,0,0,0,0	0,0,13,13,23,134,1155	0,5,3,1,3,1,0	0,6,5,3,6,10,0	0,134,80,70,46,367,0	0,0,0,0,0,0,0	7203.json
1442	3,3	3,3	3,3	1,1	0,221	0,0	0,0	0,0	0,0	10567.json
621	3	3	3	1	0	0	0	0	0	22301.json
979	5,5,5,5,5,5	3,3,3,3,3,3	5,5,5,5,5,5	0,0,0,0,0,0	0,135,135,255,651,836	0,2,1,0,1,2	0,4,2,0,2,4	0,28,7,0,6,10	0,0,0,0,0,0	16427.json
976	3,3,3	3,3,3	3,3,3	1,1,1	0,550,780	0,2,0	0,4,0	0,12,0	0,0,0	9614.json
1841	12,12,13,13,13,15	4,4,4,4,4,4	11,11,12,12,12,14	0,0,0,0,0,0	0,0,1187,1528,1813,1813	0,0,1,0,2,5	0,0,1,0,4,8	0,0,33,0,20,127	0,0,0,0,0,0	5227.json
1979	7,8,8	7,8,8	7,8,8	0,0,0	0,76,180	0,1,0	0,1,0	0,23,0	0,0,0	821.json
1601	3,3,3	3,3,3	3,3,3	1,1,1	0,653,666	0,2,0	0,4,0	0,4,0	0,0,0	22680.json
3211	10	10	10	0	0	0	0	0	0	1110.json
2471	2,3,3,3,3,3,3	2,2,2,2,2,2,2	2,2,2,2,2,2,2	0,0,0,0,0,0,0	0,31,297,1498,1498,2158,2158	0,1,0,0,0,0,0	0,1,0,0,0,0,0	0,21,0,0,0,0,0	0,1,0,0,0,0,0	8662.json
2039	3,3,3,3,3,3,3,4	3,3,3,3,3,3,3,4	3,3,3,3,3,3,3,4	0,0,0,0,0,0,0,0	0,90,441,473,826,826,1325,1578	0,1,1,1,2,1,0,2	0,2,2,2,4,2,0,3	0,11,25,17,49,2,0,74	0,0,0,0,0,0,0,0	17017.json
1083	4,4	4,4	4,4	0,0	0,0	0,2	0,4	0,6	0,0	12798.json
3577	4	4	4	0	0	0	0	0	0	18350.json
1244	9,9,9	4,4,4	8,8,8	0,0,0	0,68,931	0,1,0	0,2,0	0,4,0	0,0,0	5090.json
1764	9,9,9,9	9,9,9,9	9,9,9,9	0,0,0,0	0,332,1040,1040	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	13821.json
864	4	4	4	0	0	0	0	0	0	11973.json
328	3	3	3	1	0	0	0	0	0	14920.json
1365	3,3,3	3,3,3	3,3,3	0,0,0	0,436,436	0,1,1	0,2,2	0,1,7	0,0,0	23392.json
1159	3,3	3,3	3,3	1,1	0,846	0,0	0,0	0,0	0,0	2923.json
397	3	3	3	1	0	0	0	0	0	15664.json
756	4	4	4	0	0	0	0	0	0	21004.json
1554	7,7,6	6,6,6	6,6,6	0,0,0	0,1169,1169	0,1,2	0,2,5	0,5,60	0,0,0	17343.json
2356	7,7,4,4,4,4,4,7,5,5,5,5	7,7,4,4,4,4,4,7,5,5,5,5	7,7,4,4,4,4,4,7,5,5,5,5	0,0,0,0,0,0,0,0,0,0,0,0	0,2,5,12,35,64,96,188,695,2010,2010,2013	0,1,0,0,1,0,2,3,2,5,0,0	0,2,3,0,2,0,4,3,6,10,0,0	0,32,149,0,18,0,16,159,89,17,0,0	0,1,0,0,0,0,1,0,0,0,0,0	17861.json
1424	3,3,3	3,3,3	3,3,3	1,1,1	0,475,488	0,0,0	0,0,0	0,0,0	0,0,0	21787.json
1234	3	3	3	0	0	0	0	0	0	23418.json
1474	5,5,5	5,5,5	5,5,5	0,0,0	0,253,1446	0,0,1	0,0,2	0,0,3	0,0,1	12607.json
2383	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	1,1,1,1,1	0,568,1163,1279,1279	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	10477.json
1424	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,7,475,488	0,1,2,0	0,2,4,0	0,4,4,0	0,0,0,0	22649.json
1084	6,6	6,6	6,6	0,0	0,771	0,0	0,0	0,0	0,0	4942.json
2056	12,12,12,12,12	12,12,12,12,12	12,12,12,12,12	0,0,0,0,0	0,0,39,107,1342	0,1,0,3,0	0,2,0,6,0	0,30,0,100,0	0,1,0,0,0	16726.json
1937	6,6,6,6,9,9,8,8,8	6,6,6,6,7,7,5,5,5	6,6,6,6,9,9,8,8,8	0,0,0,0,0,0,0,0,0	0,1,6,63,943,943,943,1223,1640	0,2,1,1,6,2,7,0,2	0,4,2,2,9,4,15,0,4	0,16,11,3,211,10,104,0,26	0,1,0,0,0,0,0,0,1	15266.json
948	3,3	3,3	3,3	1,1	0,13	0,0	0,0	0,0	0,0	21979.json
1013	5,5,5	3,3,3	5,5,5	0,0,0	0,700,700	0,0,0	0,0,0	0,0,0	0,0,0	8528.json
2383	4,4,4,4	4,4,4,4	4,4,4,4	0,0,0,0	0,568,1163,2355	0,1,0,2	0,2,0,4	0,11,0,15	0,0,0,0	12852.json
1817	5,5,5,5,5,5	5,5,5,5,5,5	5,5,5,5,5,5	0,0,0,0,0,0	0,0,1,385,1093,1093	0,2,2,0,0,0	0,4,4,0,0,0	0,20,29,0,0,0	0,0,1,0,0,0	13207.json
1187	4,4,4,4	4,4,4,4	4,4,4,4	0,0,0,0	0,0,83,874	0,4,0,0	0,8,0,0	0,8,0,0	0,0,0,0	6612.json
865	5,5,5,5,6	4,4,4,4,4	5,5,5,5,6	0,0,0,0,0	0,0,141,141,573	0,1,0,0,4	0,2,0,0,7	0,7,0,0,129	0,0,0,0,0	13649.json
606	4	4	4	0	0	0	0	0	0	10301.json
2062	9,9,9,9,3,3	6,6,6,6,3,3	8,8,8,8,3,3	0,0,0,0,0,0	0,6,564,579,896,1348	0,2,0,1,1,0	0,4,0,2,8,0	0,30,0,5,326,0	0,0,0,0,0,0	16787.json
1749	4,4,4,4	4,4,4,4	4,4,4,4	0,0,0,0	0,317,1025,1025	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	14393.json
1789	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,243,568,712	0,2,0,1	0,4,0,2	0,24,0,19	0,0,0,0	12116.json
1111	4,4,4,4	3,3,3,3	4,4,4,4	0,0,0,0	0,397,412,798	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	9231.json
994	4	4	4	0	0	0	0	0	0	10278.json
1340	8	7	8	0	0	0	0	0	0	19913.json
1713	4,4,4	4,4,4	4,4,4	0,0,0	0,47,940	0,1,1	0,2,2	0,16,30	0,0,0	21561.json
2314	7,7,7,7,7,7,7,7	7,7,7,7,7,7,7,7	7,7,7,7,7,7,7,7	0,0,0,0,0,0,0,0	0,22,116,118,446,1968,1968,1968	0,1,1,0,1,0,0,0	0,2,2,0,2,0,0,0	0,7,22,0,13,0,0,0	0,0,0,0,0,0,0,0	1373.json
1298	4	4	4	0	0	0	0	0	0	6401.json
1783	6,6,6	6,6,6	6,6,6	0,0,0	0,1112,1470	0,1,0	0,2,0	0,7,0	0,0,0	2088.json
462	3,3,3	3,3,3	3,3,3	0,0,0	0,149,149	0,0,0	0,0,0	0,0,0	0,0,0	8633.json
621	5	5	5	0	0	0	0	0	0	20816.json
864	6,3,3,3	6,3,3,3	6,3,3,3	0,0,0,0	0,0,551,551	0,1,0,0	0,5,0,0	0,123,0,0	0,0,0,0	8409.json
469	21,21,21	16,16,16	17,17,17	0,0,0	0,156,273	0,0,0	0,0,0	0,0,0	0,0,0	5083.json
1369	3,3,3	3,3,3	3,3,3	1,1,1	0,420,433	0,2,0	0,4,0	0,22,0	0,0,0	21259.json
706	4,4,4	4,4,4	4,4,4	0,0,0	0,7,393	0,0,0	0,0,0	0,0,0	0,0,0	9117.json
1579	8,8,8	8,8,8	8,8,8	0,0,0	0,35,838	0,4,2	0,8,4	0,115,42	0,0,0	16111.json
773	13	12	12	0	0	0	0	0	0	20042.json
682	3,3	3,3	3,3	1,1	0,369	0,0	0,0	0,0	0,0	6811.json
3211	3	3	3	1	0	0	0	0	0	1016.json
397	3,3	3,3	3,3	1,1	0,0	0,3	0,6	0,32	0,0	20379.json
935	4,4	4,4	4,4	0,0	0,622	0,0	0,0	0,0	0,0	2718.json
1292	14,14,14	14,14,14	14,14,14	0,0,0	0,2,979	0,1,0	0,2,0	0,23,0	0,0,0	2677.json
