Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
436	4	4	4	0	0	0	0	0	0	20894.json
303	14	11	11	0	0	0	0	0	0	10416.json
506	3	3	3	1	0	0	0	0	0	6428.json
364	3	3	3	0	0	0	0	0	0	29751.json
2768	9,9,8,8,8,8,8,8	8,8,8,8,8,8,8,8	9,9,8,8,8,8,8,8	0,0,0,0,0,0,0,0	0,8,437,437,443,520,645,646	0,0,0,0,0,2,0,0	0,0,0,0,0,4,0,0	0,0,2,0,0,11,0,0	0,0,0,0,0,1,0,0	19772.json
1170	3	3	3	1	0	0	0	0	0	6262.json
311	33	15	29	0	0	0	0	0	0	14915.json
1262	3	3	3	0	0	0	0	0	0	41815.json
192	9	6	9	0	0	0	0	0	0	10921.json
549	3	3	3	0	0	0	0	0	0	20315.json
1548	7,8,9,3,5	7,8,9,3,5	7,8,9,3,5	0,0,0,0,0	0,0,0,259,315	0,4,1,1,3	0,7,1,8,4	0,118,72,250,158	0,0,0,0,0	40094.json
1390	4	3	4	0	0	0	0	0	0	21296.json
382	16,14,14	13,12,12	14,14,14	0,0,0	0,59,59	0,8,2	0,18,4	0,274,90	0,0,0	18574.json
590	8	8	8	0	0	0	0	0	0	37885.json
1233	3	3	3	1	0	0	0	0	0	6348.json
804	4,5,5,5,5,9,4	3,3,3,3,3,7,3	4,4,4,4,4,8,3	0,0,0,0,0,0,0	0,0,3,12,21,639,799	0,4,1,1,1,6,1	0,7,2,2,2,8,7	0,92,8,8,16,72,93	0,0,0,1,0,0,0	3198.json
888	8	7	8	0	0	0	0	0	0	18357.json
345	19,20,13,14,14,13,12,11,13	3,3,3,3,3,3,3,3,3	18,19,12,13,13,12,11,11,13	0,0,0,0,0,0,0,0,0	0,0,13,23,35,38,71,71,300	0,2,1,1,1,1,0,2,2	0,3,9,1,2,3,1,5,2	0,86,240,73,38,98,35,19,42	0,0,0,0,0,0,1,1,0	3663.json
3	31	29	29	0	0	0	0	0	0	30527.json
662	7,7,7	6,6,6	7,7,7	0,0,0	0,24,234	0,1,2	0,2,4	0,8,56	0,0,0	40292.json
470	3	3	3	0	0	0	0	0	0	10794.json
190	6	5	6	0	0	0	0	0	0	31276.json
1233	7,7,12,17,12	6,6,9,12,9	7,7,10,13,10	0,0,0,0,0	0,126,148,663,663	0,1,10,5,0	0,2,15,5,5	0,3,174,136,136	0,0,1,0,0	18211.json
311	4	4	4	0	0	0	0	0	0	14814.json
323	3,3	3,3	3,3	0,0	0,40	0,0	0,0	0,0	0,0	33916.json
167	4	4	4	0	0	0	0	0	0	9518.json
226	6,6,6	3,3,3	6,6,6	0,0,0	0,5,37	0,0,0	0,0,0	0,0,0	0,0,0	12222.json
1440	16,39,36,33,33,33,37,37	14,20,17,16,16,16,20,20	16,24,20,19,19,19,23,23	0,0,0,0,0,0,0,0	0,0,8,53,65,200,246,600	0,36,4,0,0,2,4,1	0,49,11,3,0,4,4,2	0,1055,217,86,0,55,136,6	0,0,0,0,0,0,0,1	415.json
1935	16,16,18,18,18,18,18,22,24,22,22,22,25,25	13,13,13,13,13,13,13,16,17,16,16,16,16,16	13,13,15,15,15,15,15,18,19,18,18,18,21,21	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,7,42,50,64,129,380,447,1387,1389,1540,1598,1638,1655	0,1,8,1,1,7,2,11,18,16,1,1,7,1	0,2,14,2,2,14,4,18,34,34,2,2,11,2	0,7,108,22,18,74,48,230,79,79,1,16,97,8	0,0,0,0,0,1,0,0,0,0,1,0,0,1	4040.json
784	7,11,11,12,12,12,12,18	5,7,7,10,10,10,10,10	7,11,11,12,12,12,12,18	0,0,0,0,0,0,0,0	0,5,128,128,228,329,509,715	0,5,2,11,1,0,5,10	0,6,4,21,2,0,10,14	0,223,43,541,5,0,42,314	0,0,0,0,0,0,0,0	32926.json
354	7,7,7	7,7,7	7,7,7	0,0,0	0,71,351	0,0,3	0,0,6	0,0,27	0,0,0	33867.json
294	7	6	6	0	0	0	0	0	0	9358.json
1479	3	3	3	0	0	0	0	0	0	22655.json
1790	3,2	3,2	3,2	1,0	0,1389	0,0	0,1	0,44	0,0	21243.json
17	3	3	3	1	0	0	0	0	0	7397.json
1090	3,3	3,3	3,3	1,1	0,15	0,0	0,0	0,0	0,0	20873.json
146	3	3	3	0	0	0	0	0	0	12088.json
2186	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,63,64,317,317	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	36984.json
890	7,7,7,7	7,7,7,7	7,7,7,7	0,0,0,0	0,732,739,761	0,0,0,1	0,0,0,2	0,0,0,7	0,0,0,1	13560.json
387	3,3,3	3,3,3	3,3,3	0,0,0	0,7,104	0,0,0	0,0,0	0,0,0	0,0,0	27469.json
3105	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,774,982,983,1730	0,0,0,0,3	0,0,0,0,6	0,0,0,0,3	0,0,0,0,0	17567.json
833	3	3	3	0	0	0	0	0	0	3421.json
129	4	3	4	0	0	0	0	0	0	13428.json
3	7	7	7	0	0	0	0	0	0	36112.json
192	3	3	3	1	0	0	0	0	0	11338.json
1926	3,3,3	3,3,3	3,3,3	1,1,1	0,187,1622	0,2,1	0,4,2	0,28,23	0,1,0	4374.json
150	25,25	14,14	22,22	0,0	0,51	0,1	0,2	0,11	0,0	29062.json
1283	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,582,615,628	0,1,1,0	0,2,2,0	0,26,18,0	0,0,0,1	40008.json
933	3	3	3	1	0	0	0	0	0	7188.json
318	4	4	4	0	0	0	0	0	0	42143.json
933	3,3,3	3,3,3	3,3,3	0,0,0	0,15,56	0,0,2	0,0,4	0,0,27	0,0,0	42546.json
1341	3	3	3	0	0	0	0	0	0	431.json
888	8	7	8	0	0	0	0	0	0	18371.json
1409	3	3	3	0	0	0	0	0	0	20230.json
315	3	3	3	1	0	0	0	0	0	26987.json
819	3,3	3,3	3,3	1,0	0,586	0,1	0,2	0,7	0,0	6171.json
2142	3,3,3	3,3,3	3,3,3	0,0,0	0,19,20	0,0,0	0,0,0	0,0,0	0,0,0	25769.json
2083	3,3,3,3,8,8,8,8,3	3,3,3,3,7,7,7,7,3	3,3,3,3,8,8,8,8,3	0,0,0,0,0,0,0,0,0	0,0,0,0,120,168,240,429,1460	0,0,0,0,7,0,0,0,1	0,0,0,0,9,0,0,0,7	0,0,0,0,109,0,0,0,104	0,0,0,0,0,0,0,0,0	41537.json
267	10,9	10,9	10,9	0,0	0,0	0,5	0,11	0,119	0,1	27193.json
590	1	3	1	0	0	0	0	0	0	37853.json
1390	3	3	3	0	0	0	0	0	0	21358.json
1824	9,9,8,8,8	9,9,7,7,7	9,9,8,8,8	0,0,0,0,0	0,41,392,988,1020	0,0,4,0,1	0,0,9,0,2	0,0,91,0,17	0,0,1,0,0	39888.json
307	9	6	7	0	0	0	0	0	0	3796.json
2247	3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0	0,11,67,124,125,698,886,1002	0,1,0,0,0,0,0,0	0,2,0,0,0,0,0,0	0,8,0,0,0,0,0,0	0,0,0,0,0,0,0,0	25053.json
1127	3	3	3	1	0	0	0	0	0	16167.json
302	12,12	6,6	9,9	0,0	0,187	0,2	0,4	0,50	0,0	14958.json
