Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
1849	3	3	3	0	0	0	0	0	0	893.json
1849	11,11,11,15,16,16,16,16,16,16,16,18	11,11,11,15,15,14,14,14,14,14,14,16	11,11,11,15,15,14,14,14,14,14,14,16	0,0,0,0,0,0,0,0,0,0,0,0	0,21,21,303,303,303,303,303,303,303,307,822	0,1,1,6,2,2,3,1,1,1,2,2	0,2,2,8,3,4,6,2,2,2,4,2	0,33,20,136,91,14,117,14,38,20,124,124	0,0,0,0,0,0,0,0,0,0,1,0	413.json
1849	8,8,8	6,6,6	6,6,6	0,0,0	0,21,265	0,1,1	0,2,2	0,26,26	0,0,0	420.json
1849	18,18,18,18	15,15,15,15	15,15,15,15	0,0,0,0	0,20,1504,1505	0,2,1,1	0,4,2,2	0,150,5,16	0,0,0,0	1077.json
1849	7	6	6	0	0	0	0	0	0	125.json
1828	3	3	3	1	0	0	0	0	0	180.json
1849	3,3,3	3,3,3	3,3,3	0,0,0	0,337,368	0,1,1	0,2,2	0,37,11	0,1,1	1055.json
1849	11,11,11,11,11,11	10,10,10,10,10,10	10,10,10,10,10,10	0,0,0,0,0,0	0,21,21,21,22,363	0,1,2,1,1,1	0,2,4,2,2,2	0,38,46,7,13,98	0,0,0,1,0,0	150.json
1511	3	3	3	1	0	0	0	0	0	949.json
1849	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	1,1,1,1,1	0,196,196,200,211	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1107.json
1849	3	3	3	1	0	0	0	0	0	258.json
1849	3	3	3	0	0	0	0	0	0	404.json
1849	9,7,7,7,7,7	9,7,7,7,7,7	9,7,7,7,7,7	0,0,0,0,0,0	0,33,196,335,358,359	0,2,3,1,1,1	0,6,6,2,2,2	0,160,32,36,18,35	0,1,0,0,0,0	251.json
1849	4	4	4	0	0	0	0	0	0	554.json
1849	3	3	3	1	0	0	0	0	0	1061.json
1849	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	1,1,1,1,1	0,196,196,200,211	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1108.json
1638	8	5	6	0	0	0	0	0	0	447.json
1849	3,3	3,3	3,3	1,1	0,72	0,0	0,0	0,0	0,0	814.json
1920	13,5,3	11,5,3	11,5,3	0,0,0	0,0,85	0,2,1	0,12,4	0,276,121	0,0,0	1177.json
1777	8,5	8,5	8,5	0,0	0,0	0,4	0,11	0,92	0,0	793.json
1849	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,23,23,30,438	0,1,1,1,1	0,2,2,2,2	0,25,25,26,9	0,0,0,1,1	1043.json
1849	3,3	3,3	3,3	0,0	0,115	0,1	0,3	0,5	0,0	344.json
1764	4,4	4,4	4,4	0,0	0,0	0,1	0,2	0,17	0,0	777.json
1849	3	3	3	0	0	0	0	0	0	102.json
1650	3,3	3,3	3,3	1,1	0,1	0,0	0,0	0,0	0,0	1113.json
1849	4	4	4	0	0	0	0	0	0	541.json
1350	3	3	3	0	0	0	0	0	0	138.json
1917	9,9,8	7,7,7	7,7,7	0,0,0	0,82,105	0,1,3	0,2,6	0,6,47	0,0,0	1188.json
1525	9	9	9	0	0	0	0	0	0	1222.json
1653	3	3	3	1	0	0	0	0	0	1102.json
1835	3	3	3	0	0	0	0	0	0	1200.json
