Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
6399	8,8,8,8,8,8,3	6,6,6,6,6,6,3	8,8,8,8,8,8,3	0,0,0,0,0,0,0	0,255,671,2615,2638,3753,4558	0,1,1,0,0,1,1	0,2,2,0,0,2,7	0,12,12,0,0,12,243	0,1,0,0,0,0,1	2212.json
1413	3	3	3	1	0	0	0	0	0	1457.json
6388	57,57,72,72,72,72,72,72,72	42,42,56,56,56,56,56,56,56	55,55,69,69,69,69,69,69,69	0,0,0,0,0,0,0,0,0	0,280,2021,2334,2604,2627,3303,3742,5375	0,1,16,1,0,0,1,1,1	0,2,17,2,0,0,2,2,2	0,56,513,6,0,0,2,12,10	0,0,0,0,0,0,0,0,0	774.json
2406	3	3	3	0	0	0	0	0	0	719.json
3468	11,11,11,11	10,10,10,10	10,10,10,10	0,0,0,0	0,822,822,2198	0,1,1,1	0,2,2,2	0,6,6,4	0,0,0,0	1538.json
2717	17,17,17,17,16	17,17,17,17,16	17,17,17,17,16	0,0,0,0,0	0,72,72,2018,2472	0,1,2,1,3	0,2,4,2,7	0,24,12,6,76	0,0,0,0,0	1684.json
4542	13,13,12,12,12,12,12,12,12	12,12,12,12,12,12,12,12,12	13,13,12,12,12,12,12,12,12	0,0,0,0,0,0,0,0,0	0,1,488,759,782,816,1237,1897,1897	0,1,2,0,0,1,1,1,1	0,2,4,0,0,2,2,2,2	0,11,10,0,0,26,3,6,6	0,0,0,0,0,0,0,0,0	786.json
1659	3	3	3	0	0	0	0	0	0	1603.json
6328	3,3,3	3,3,3	3,3,3	1,1,1	0,2545,2568	0,0,0	0,0,0	0,0,0	0,0,0	1975.json
6328	6,13,13,13,12	6,13,13,13,12	6,13,13,13,12	0,0,0,0,0	0,566,2545,2568,4204	0,9,0,0,1	0,11,0,0,3	0,232,0,0,21	0,1,0,0,0	1982.json
5144	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,1361,1384,2499	0,0,0,1	0,0,0,2	0,0,0,6	0,0,0,0	355.json
1418	5,5	5,5	5,5	0,0	0,143	0,1	0,2	0,6	0,0	359.json
3569	65,65,65	39,39,39	42,42,42	0,0,0	0,923,923	0,2,4	0,4,8	0,18,24	0,0,0	47.json
1099	3	3	3	0	0	0	0	0	0	2714.json
3007	3	3	3	1	0	0	0	0	0	3029.json
6072	10,10,10,10,10,10	10,10,10,10,10,10	10,10,10,10,10,10	0,0,0,0,0,0	0,18,2288,2311,3426,3426	0,3,0,0,1,1	0,6,0,0,2,2	0,44,0,0,12,6	0,0,0,0,0,0	1907.json
2451	13	13	13	0	0	0	0	0	0	70.json
4855	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,1072,1095,2210	0,0,0,1	0,0,0,2	0,0,0,6	0,0,0,0	564.json
3729	8,8,8,8	8,8,8,8	8,8,8,8	0,0,0,0	0,1,1084,2795	0,1,1,1	0,2,2,2	0,7,6,10	0,0,0,0	2630.json
1418	4	4	4	0	0	0	0	0	0	296.json
3287	6,6,3	6,6,3	6,6,3	0,0,0	0,641,2377	0,1,1	0,2,5	0,12,70	0,0,0	753.json
3303	3,3	3,3	3,3	0,0	0,657	0,1	0,2	0,12	0,0	1595.json
2717	6,6	6,6	6,6	0,0	0,72	0,1	0,2	0,12	0,0	1701.json
1775	16,16,16,16,16	13,15,15,15,15	14,15,15,15,15	0,0,0,0,0	0,317,500,500,500	0,12,2,1,6	0,24,4,2,12	0,375,21,24,36	0,0,0,0,0	3040.json
4855	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,1072,1095,2210	0,0,0,1	0,0,0,2	0,0,0,6	0,0,0,0	578.json
2596	22,22,4,4,4,4	22,22,4,4,4,4	22,22,4,4,4,4	0,0,0,0,0,0	0,1,1,472,2480,2480	0,1,2,1,1,1	0,2,22,2,2,2	0,7,672,6,20,27	0,0,0,0,0,0	115.json
2277	3	3	3	1	0	0	0	0	0	1134.json
6486	33,3,3,3,3,3,3	26,3,3,3,3,3,3	31,3,3,3,3,3,3	0,0,0,0,0,0,0	0,198,378,2702,2725,3181,3840	0,1,2,0,0,1,1	0,32,4,0,0,2,2	0,884,16,0,0,3,36	0,0,1,0,0,0,0	2044.json
1659	3	3	3	0	0	0	0	0	0	1601.json
6337	5,5,5,5,5,5,5,5,5,5,5	5,5,5,5,5,5,5,5,5,5,5	5,5,5,5,5,5,5,5,5,5,5	0,0,0,0,0,0,0,0,0,0,0	0,16,247,2458,2458,2542,2554,2577,2577,3692,5324	0,0,0,1,1,1,0,0,2,1,1	0,0,0,2,2,2,0,0,4,2,2	0,0,0,14,14,17,0,0,20,18,10	0,0,0,0,0,0,0,0,0,0,0	1385.json
4476	33,32,32,32,32,32,31,30,30	28,28,28,28,28,28,27,26,26	33,32,32,32,32,32,31,30,30	0,0,0,0,0,0,0,0,0	0,422,640,693,716,1831,2352,2352,3806	0,1,1,0,0,1,21,16,1	0,3,2,0,0,2,43,33,2	0,43,6,0,0,6,117,81,11	0,0,0,0,0,0,0,0,0	797.json
6337	5,5,5,5,6,9,9,9,9,9,7	5,5,5,5,6,9,9,9,9,9,7	5,5,5,5,6,9,9,9,9,9,7	0,0,0,0,0,0,0,0,0,0,0	0,16,247,2330,2514,2542,2554,2577,3253,3692,6221	0,0,0,1,2,6,0,0,1,1,1	0,0,0,2,3,9,0,0,2,2,4	0,0,0,3,53,141,0,0,10,18,69	0,0,0,0,0,0,0,0,0,0,0	1366.json
5144	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,1361,1384,2499	0,0,0,1	0,0,0,2	0,0,0,6	0,0,0,0	327.json
4556	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,118,772,795	0,1,0,0	0,2,0,0	0,54,0,0	0,0,0,0	381.json
5685	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	0,0,0,0,0,0	0,0,19,1901,1924,3039	0,2,2,0,0,1	0,4,4,0,0,2	0,99,61,0,0,6	0,1,1,0,0,0	2733.json
5998	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,323,510,2215,2238	0,0,1,0,0	0,0,2,0,0	0,0,2,0,0	0,0,0,0,0	489.json
3674	4,4,4	3,3,3	4,4,4	0,0,0	0,589,1028	0,1,1	0,2,2	0,2,6	0,0,0	1524.json
3303	10,10,17,17,18,18,23,23,23,23	7,7,11,11,15,15,20,20,20,20	10,10,14,14,15,15,20,20,20,20	0,0,0,0,0,0,0,0,0,0	0,657,815,1179,1471,2028,2036,2052,3081,3237	0,1,8,1,6,1,13,1,2,1	0,2,9,2,11,2,21,2,4,2	0,6,181,24,166,6,487,6,37,6	0,0,0,0,1,0,0,0,0,0	1816.json
3303	12,12,11,11,11,11,11	12,12,11,11,11,11,11	12,12,11,11,11,11,11	0,0,0,0,0,0,0	0,1,96,657,657,1195,1879	0,2,1,1,1,1,3	0,4,3,2,2,2,6	0,30,61,12,6,12,18	0,0,0,0,0,0,0	1785.json
4367	4,4,4,4,4	3,3,3,3,3	4,4,4,4,4	0,0,0,0,0	0,313,583,606,1721	0,1,0,0,1	0,2,0,0,2	0,3,0,0,18	0,0,0,0,0	131.json
2717	17,17,17,17,16	17,17,17,17,16	17,17,17,17,16	0,0,0,0,0	0,72,72,2018,2472	0,1,2,1,3	0,2,4,2,7	0,24,12,6,76	0,0,0,0,0	1702.json
6430	20,20,20,20,20,20	20,20,20,20,20,20	20,20,20,20,20,20	0,0,0,0,0,0	0,713,2646,2669,3784,4589	0,2,0,0,1,1	0,4,0,0,2,2	0,20,0,0,12,10	0,1,0,0,0,0	1238.json
3303	6,6	6,6	6,6	0,0	0,657	0,1	0,2	0,12	0,0	1731.json
6342	3,3,3	3,3,3	3,3,3	0,0,0	0,2559,2582	0,0,0	0,0,0	0,0,0	0,0,0	1067.json
6425	4,4,4,4,4,4	4,4,4,4,4,4	4,4,4,4,4,4	0,0,0,0,0,0	0,2432,2595,2641,2664,3779	0,1,1,0,0,1	0,2,2,0,0,2	0,3,3,0,0,12	0,0,0,0,0,0	890.json
1095	28,28,28	26,26,26	27,27,27	0,0,0	0,0,182	0,16,2	0,32,4	0,260,12	0,0,0	185.json
2451	3	3	3	0	0	0	0	0	0	798.json
5998	3,3,3,3,3,3,3	3,3,3,3,3,3,3	3,3,3,3,3,3,3	0,0,0,0,0,0,0	0,323,636,641,2215,2238,3353	0,0,1,2,0,0,1	0,0,2,4,0,0,2	0,0,11,17,0,0,6	0,0,0,0,0,0,0	505.json
3829	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,45,68,2816	0,0,0,1	0,0,0,2	0,0,0,10	0,0,0,0	193.json
6399	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	0,0,0,0,0,0	0,255,671,2615,2638,3753	0,1,1,0,0,1	0,2,2,0,0,2	0,6,6,0,0,6	0,1,0,0,0,0	2429.json
6300	17,18,18,25,30,30,29,29,29,29,28,28,28,28,28,29,29,30,31	15,14,14,15,24,24,23,23,23,23,22,22,22,22,22,22,22,23,23	15,16,16,23,28,28,27,27,27,27,26,26,26,26,26,27,27,28,28	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,180,1190,1338,2246,2299,2469,2517,2540,2547,3655,3655,4459,4459,4486,4991,6151,6151	0,9,1,9,25,1,2,1,0,0,1,2,4,1,2,2,2,1,1	0,17,2,11,45,2,5,2,0,0,3,4,8,2,4,3,4,1,1	0,140,27,260,382,3,66,18,0,0,162,30,24,16,4,77,4,71,102	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	935.json
3560	4,5,5,4,3	3,4,4,4,3	4,5,5,4,3	0,0,0,0,0	0,0,0,914,1754	0,1,1,1,1	0,1,2,2,3	0,71,3,10,73	0,1,0,0,0	2014.json
5144	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,1361,1384,2499	0,0,0,1	0,0,0,2	0,0,0,6	0,0,0,0	269.json
3303	3,3	3,3	3,3	0,0	0,657	0,1	0,2	0,6	0,0	1670.json
6238	12,12,12,12,12,12,12,11,11	12,12,12,12,12,12,12,11,11	12,12,12,12,12,12,12,11,11	0,0,0,0,0,0,0,0,0	0,1501,2402,2455,2478,3593,3593,5088,5325	0,1,1,0,0,1,4,3,1	0,2,2,0,0,2,8,7,2	0,15,6,0,0,18,24,57,6	0,0,0,0,0,0,0,0,0	2448.json
2370	3,3	3,3	3,3	0,0	0,246	0,1	0,2	0,6	0,0	1672.json
6425	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	1,0,0,0,0,0	0,2,2641,2664,3123,3779	0,1,0,0,1,1	0,2,0,0,2,2	0,13,0,0,52,6	0,0,0,0,0,0	1169.json
5020	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,1027,1236,1259,2374	0,1,0,0,1	0,2,0,0,2	0,15,0,0,12	0,0,0,0,0	682.json
5798	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,70,2014,2037,3152	0,1,0,0,1	0,2,0,0,2	0,12,0,0,12	0,0,0,0,0	2268.json
4962	3,3,3,3,11,13,13,9,9	3,3,3,3,11,12,12,9,9	3,3,3,3,11,12,12,9,9	0,0,0,0,0,0,0,0,0	0,728,1178,1201,1236,1236,2316,3624,3687	0,1,0,0,9,6,1,3,1	0,2,0,0,10,10,2,10,2	0,22,0,0,222,119,6,176,6	0,1,0,0,0,0,0,0,0	943.json
6312	4,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	0,0,0,0,0,0	0,133,2529,2552,3023,3667	0,0,0,0,1,1	0,1,0,0,2,2	0,61,0,0,6,12	0,0,0,0,0,0	2940.json
1418	4	4	4	0	0	0	0	0	0	302.json
2176	7,8,8	5,6,6	5,6,6	0,0,0	0,1,52	0,2,1	0,3,2	0,12,12	0,0,0	1823.json
6399	6,6,6,6,6,6,6	6,6,6,6,6,6,6	6,6,6,6,6,6,6	0,0,0,0,0,0,0	0,255,671,2344,2615,2638,3753	0,1,1,1,0,0,1	0,2,2,2,0,0,2	0,6,6,10,0,0,6	0,1,0,0,0,0,0	2117.json
5998	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,323,2215,2238	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	486.json
2277	3	3	3	1	0	0	0	0	0	1158.json
1458	23,23	23,23	23,23	0,0	0,183	0,2	0,4	0,12	0,0	2426.json
5798	7,7,7,7,7,7,7	7,7,7,7,7,7,7	7,7,7,7,7,7,7	0,0,0,0,0,0,0	0,70,680,2014,2037,3152,3152	0,1,1,0,0,1,1	0,2,2,0,0,2,2	0,12,15,1,0,12,6	0,0,0,0,0,0,0	2309.json
278	3	3	3	0	0	0	0	0	0	2110.json
3305	10,10,10	10,10,10	10,10,10	0,0,0	0,659,659	0,1,1	0,2,2	0,6,6	0,0,0	2445.json
923	3,3	3,3	3,3	0,0	0,10	0,1	0,2	0,12	0,0	3011.json
3907	39,40,40,40,40,40,41,35,37,37,37,37	36,37,37,37,37,37,37,33,35,35,35,35	37,38,38,38,38,38,39,33,35,35,35,35	0,0,0,0,0,0,0,0,0,0,0,0	0,0,71,76,123,146,177,696,697,1261,1261,3237	0,4,1,2,0,0,5,9,5,1,2,1	0,7,2,4,0,0,9,22,8,2,4,2	0,106,6,29,0,0,96,323,159,6,12,30	0,1,0,0,0,0,1,0,0,0,0,0	2656.json
